TimeSinceStart,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ
95.17339,-167.8769,3.685328,-14.12758,23.25504,249.9832,3.299163
95.28957,-167.9167,3.690682,-14.12826,20.94261,244.0787,1.724122
95.39826,-167.9463,3.691127,-14.12915,21.55918,241.6052,0.9299446
95.50512,-167.974,3.692157,-14.13106,21.71924,238.9158,0.3722786
95.61388,-167.9969,3.686921,-14.13463,24.19005,236.5673,0.997921
95.72291,-168.0141,3.675593,-14.14146,30.08001,232.1292,2.136979
95.82787,-168.0296,3.663766,-14.15605,32.01869,228.5111,5.253933
95.93146,-168.0399,3.651459,-14.17269,37.25067,223.2629,8.919758
96.03615,-168.0512,3.650033,-14.19377,36.59084,219.4787,8.102878
96.13984,-168.0626,3.642085,-14.22305,37.76771,217.0619,8.438391
96.24554,-168.0708,3.633542,-14.25635,40.08464,216.1826,9.005637
96.3577,-168.0768,3.621718,-14.29833,41.18998,215.9679,10.59626
96.45786,-168.0869,3.616741,-14.35026,42.44775,215.7268,12.00313
96.5675,-168.1067,3.593797,-14.41245,44.6955,215.0228,14.67826
96.68053,-168.1244,3.572276,-14.46174,48.93935,217.7847,18.32273
96.79166,-168.1371,3.573323,-14.48703,48.32833,218.4722,18.3721
96.89624,-168.158,3.57584,-14.49718,48.37969,219.6892,15.80974
97.01144,-168.1767,3.580541,-14.50097,47.93457,223.4159,13.76178
97.11929,-168.1782,3.586503,-14.49853,47.35929,225.376,13.08066
97.22263,-168.1696,3.591478,-14.4936,45.30883,224.2295,10.20156
97.32642,-168.1577,3.595567,-14.48396,42.47839,223.5069,8.014294
97.42828,-168.1476,3.595979,-14.47853,38.18089,225.2589,8.74193
97.54092,-168.1343,3.595926,-14.47328,31.15355,225.1093,9.034541
97.65952,-168.1184,3.595576,-14.47086,28.10373,226.9481,9.856549
97.77202,-168.0937,3.592352,-14.47402,23.57733,226.3987,9.859613
97.88834,-168.0807,3.581801,-14.48025,18.21542,226.8458,10.72254
97.99138,-168.0713,3.564482,-14.48517,15.54551,227.6304,10.25586
98.10801,-168.0564,3.536252,-14.49768,9.957036,227.604,11.05163
98.21298,-168.0386,3.514596,-14.51491,6.46219,224.0164,14.78343
98.3287,-168.0137,3.480327,-14.54583,3.799625,214.8255,19.63384
98.43907,-167.9991,3.429178,-14.5632,7.634227,205.1887,26.07995
98.54545,-167.9946,3.377369,-14.56995,11.10564,197.2077,32.04763
98.64565,-167.9997,3.315436,-14.56205,14.37273,187.3857,37.60276
98.74919,-168.0257,3.265999,-14.5492,18.92345,181.9256,42.2766
98.85995,-168.0663,3.218416,-14.52549,24.86243,175.6139,43.56995
98.97143,-168.1155,3.183606,-14.49909,28.362,169.5974,43.21335
99.0825,-168.1787,3.165008,-14.46097,28.54195,167.1103,45.96096
99.19335,-168.2493,3.125522,-14.43112,31.07834,171.7659,51.9267
99.30495,-168.318,3.100583,-14.41383,33.94874,176.4263,49.52626
99.42468,-168.382,3.087812,-14.40314,44.96317,185.6841,49.89807
99.53318,-168.4262,3.077169,-14.40061,48.7239,183.0219,44.421
99.64037,-168.4893,3.06884,-14.41589,48.28742,185.7506,39.89096
99.75249,-168.5459,3.092138,-14.42204,42.64982,183.5207,34.95253
99.86216,-168.5958,3.113303,-14.41799,36.98146,176.6853,27.19264
99.9743,-168.6252,3.117788,-14.40747,32.92158,172.7329,21.34724
100.0908,-168.6396,3.125896,-14.38889,31.0503,171.5848,19.42671
100.2018,-168.6417,3.145616,-14.36834,24.29259,169.4849,17.5578
100.3107,-168.6376,3.156556,-14.34621,20.39353,169.3559,17.98012
100.4221,-168.6293,3.168748,-14.33108,17.24647,169.6136,18.68267
100.5326,-168.6201,3.174517,-14.32826,14.95517,172.1044,15.59464
100.6448,-168.6132,3.181137,-14.33312,15.18756,177.4395,11.71611
100.7574,-168.6164,3.184808,-14.34028,16.93961,187.3148,5.76179
100.8752,-168.6267,3.159355,-14.35695,26.9104,195.011,357.4978
100.9907,-168.6408,3.155029,-14.37824,30.67284,193.9135,351.3421
101.0965,-168.6519,3.163637,-14.38362,26.76484,193.9461,351.0207
101.2009,-168.66,3.172328,-14.38232,23.99577,194.6672,353.4876
101.3167,-168.6715,3.181769,-14.37809,23.76038,192.727,354.4659
101.4228,-168.6831,3.189591,-14.37425,26.72537,189.9174,357.9023
101.5232,-168.6966,3.179872,-14.35663,31.49641,188.0829,1.783488
101.6269,-168.7074,3.165863,-14.33411,34.55706,187.6562,2.876713
101.7421,-168.7149,3.144665,-14.29176,44.92534,187.3491,4.066332
101.8585,-168.714,3.135096,-14.25969,47.13919,184.3312,2.622951
101.9682,-168.7035,3.142844,-14.24515,45.17278,181.5476,0.02985627
102.0879,-168.6892,3.154181,-14.2488,41.87184,180.9059,1.56743
102.2007,-168.6753,3.164101,-14.24883,37.24174,180.5868,4.930599
102.3203,-168.6666,3.171021,-14.24453,32.37026,178.1191,5.915432
102.4339,-168.662,3.187315,-14.25296,26.93694,172.9569,6.502977
102.5467,-168.6669,3.192229,-14.25766,23.6801,168.5713,4.30585
102.6557,-168.6668,3.19346,-14.2542,22.13303,166.5179,3.373152
102.7662,-168.6709,3.204433,-14.24549,18.08329,164.1275,2.661893
102.8776,-168.6744,3.21224,-14.24314,11.59109,162.8835,1.432703
102.9889,-168.6772,3.221824,-14.24478,7.297016,163.1832,0.5297988
103.0948,-168.6798,3.223206,-14.24202,6.879734,165.4476,358.4026
103.2011,-168.6822,3.221531,-14.23284,6.920216,169.6165,357.5172
103.3048,-168.6799,3.22097,-14.2181,7.681959,170.8477,356.9018
103.4129,-168.6789,3.226956,-14.20839,5.265252,171.987,358.6307
103.5216,-168.6821,3.229574,-14.20538,4.494579,174.1679,359.6037
103.6312,-168.6889,3.230854,-14.20401,4.550222,178.1936,0.09352888
103.7408,-168.6939,3.23186,-14.20142,4.284483,181.0613,359.9715
103.8511,-168.6962,3.233474,-14.19836,3.229645,181.8806,0.4849592
103.9635,-168.6962,3.235812,-14.19708,2.029956,181.4737,0.4381667
104.0798,-168.6969,3.237746,-14.19659,0.4998148,181.9588,0.4957463
104.1911,-168.6991,3.238952,-14.19652,359.9384,183.0414,0.5206751
104.3039,-168.7024,3.241069,-14.19602,359.0709,184.47,359.9385
104.4185,-168.7063,3.242749,-14.19541,357.8371,184.8842,0.2308575
104.5317,-168.7078,3.247332,-14.19891,356.0859,185.0166,359.2384
104.6492,-168.7069,3.247751,-14.20152,355.1698,185.7103,358.1699
104.7597,-168.7043,3.246326,-14.1984,356.6484,186.5143,357.9875
104.871,-168.7006,3.243896,-14.18946,357.5691,186.7266,358.6745
104.9818,-168.6988,3.247136,-14.18418,357.6474,185.6768,359.1167
105.0934,-168.6977,3.248031,-14.18263,359.1357,184.7529,358.4965
105.2095,-168.6961,3.23917,-14.18201,2.483737,184.3419,358.8102
105.3192,-168.6926,3.236122,-14.18411,4.712171,183.1231,0.155478
105.4321,-168.689,3.233614,-14.18682,5.993562,182.4311,0.3226297
105.5455,-168.6877,3.233406,-14.18871,6.903503,181.8335,1.219844
105.6479,-168.6906,3.234661,-14.19068,6.788076,182.2814,1.414197
105.7539,-168.6976,3.233617,-14.19191,6.559748,183.476,0.2624587
105.8618,-168.704,3.232873,-14.19164,4.399374,186.2013,358.6583
105.9741,-168.7085,3.232992,-14.19103,2.653901,187.9395,357.8721
106.0753,-168.7104,3.234301,-14.19094,1.924881,188.6504,357.5478
106.1861,-168.7113,3.233738,-14.18984,1.885733,188.9809,357.5775
106.3,-168.7103,3.234873,-14.18964,1.393901,188.6894,357.9684
106.4015,-168.7102,3.235631,-14.18881,0.5738076,188.4935,357.6909
106.5118,-168.7095,3.236731,-14.18819,0.2096075,187.9542,357.7188
106.6243,-168.7076,3.237379,-14.18788,359.8364,187.2379,358.1906
106.7353,-168.7061,3.238279,-14.18799,359.0873,186.7381,358.3095
106.8399,-168.7061,3.23835,-14.18796,359.4711,186.7582,358.1236
106.9498,-168.7063,3.238509,-14.1879,359.2348,186.8116,358.442
107.0628,-168.7062,3.238868,-14.18838,359.213,186.6691,358.5352
107.1636,-168.7066,3.238138,-14.18898,359.5226,186.744,358.457
107.2688,-168.7067,3.23802,-14.18932,359.5951,186.742,358.5806
107.38,-168.7065,3.237741,-14.18951,359.7274,186.6658,358.7039
107.4955,-168.706,3.237902,-14.18964,359.5489,186.4708,358.9078
107.6146,-168.7052,3.237439,-14.19011,359.8219,186.495,359.0535
107.726,-168.7051,3.237214,-14.19029,359.8812,187.0338,359.2975
107.8366,-168.7068,3.236344,-14.19089,0.4316533,188.1933,359.252
107.9498,-168.709,3.235196,-14.19166,0.9455268,189.3331,359.2123
108.0566,-168.7205,3.230314,-14.192,4.169666,195.1661,357.8111
108.166,-168.741,3.222346,-14.19192,9.180974,206.4088,356.7063
108.2765,-168.7655,3.215499,-14.19184,12.19311,217.1529,355.8765
108.3814,-168.7911,3.209766,-14.18467,13.23885,231.0914,356.1192
108.4985,-168.8084,3.204578,-14.17659,14.91447,239.6509,356.4986
108.61,-168.8145,3.203088,-14.17503,15.19022,239.5119,355.7393
108.7283,-168.8145,3.204393,-14.17442,14.26796,238.8813,355.6501
108.8424,-168.8086,3.207273,-14.17787,13.05349,236.6381,355.7865
108.9612,-168.7955,3.210656,-14.18764,11.92663,228.4415,355.629
109.0744,-168.7663,3.213793,-14.20556,11.52479,208.3011,355.4763
109.1759,-168.7415,3.219075,-14.21485,8.376923,193.224,353.8644
109.28,-168.7294,3.221858,-14.21665,6.699987,188.5607,352.6236
109.3821,-168.7272,3.222166,-14.21616,6.725776,190.7144,354.4887
109.488,-168.7267,3.223246,-14.21475,6.270721,190.7216,355.0032
109.5883,-168.7218,3.225133,-14.2137,5.533484,188.0872,356.058
109.708,-168.7128,3.228693,-14.21141,3.915686,183.7886,358.5614
109.8176,-168.7036,3.232235,-14.20749,1.467447,180.8,359.5972
109.9309,-168.6999,3.234941,-14.20397,359.733,181.5871,0.0554409
110.0396,-168.6976,3.237344,-14.20224,357.5555,181.9742,359.9108
110.1509,-168.6963,3.238887,-14.20251,356.1204,181.8745,359.7303
110.2626,-168.6973,3.238461,-14.20194,357.7366,182.3783,0.9503903
110.3759,-168.6978,3.237248,-14.20091,358.877,182.7792,0.4395614
110.4929,-168.6946,3.236783,-14.20479,358.3426,181.4118,1.124832
110.6044,-168.6911,3.235919,-14.2085,358.328,179.3687,2.406219
110.716,-168.6888,3.236672,-14.20974,356.807,177.217,2.172607
110.829,-168.6896,3.240959,-14.20851,354.3137,177.6911,1.830495
110.9374,-168.6882,3.242667,-14.20573,353.0935,177.5883,1.294877
111.0448,-168.6893,3.240484,-14.20593,354.7394,178.695,1.669533
111.1523,-168.6911,3.239867,-14.20589,355.5105,179.8543,1.563883
111.2634,-168.6917,3.239617,-14.20689,355.2909,180.0137,1.840641
111.3736,-168.694,3.239889,-14.20708,355.149,180.81,1.586993
111.4885,-168.6945,3.238588,-14.20796,355.8391,181.1739,1.698784
111.5961,-168.695,3.238638,-14.20761,355.9352,181.431,1.447457
111.7084,-168.692,3.239005,-14.2086,355.3143,179.9245,2.296424
111.8207,-168.694,3.237283,-14.20972,356.4128,181.1854,1.81686
111.931,-168.6905,3.236,-14.20826,358.5588,179.8563,1.367752
112.0374,-168.6861,3.238654,-14.20388,356.3812,179.6551,2.650697
112.1442,-168.686,3.23898,-14.20586,355.069,179.4332,2.483986
112.248,-168.6881,3.239543,-14.21006,355.0859,181.0464,1.699793
112.3526,-168.6908,3.237216,-14.20956,357.1844,180.8186,3.014122
112.4698,-168.6943,3.23628,-14.20468,358.4011,182.0074,0.2158388
112.5813,-168.6949,3.238379,-14.20112,356.467,182.0837,0.2776221
112.6948,-168.6956,3.238327,-14.20033,356.6574,182.0754,359.7911
112.81,-168.6963,3.238317,-14.20101,356.5099,182.6727,359.7804
112.9233,-168.6957,3.239048,-14.20149,356.1795,182.4911,359.8212
113.0332,-168.6962,3.238432,-14.20129,356.3729,182.8333,359.8481
113.1466,-168.6968,3.238679,-14.20086,356.227,183.1007,359.6711
113.2652,-168.6971,3.238415,-14.20105,356.5072,183.1534,359.6709
113.3772,-168.6971,3.238032,-14.20055,356.5402,183.2779,359.7916
113.4897,-168.697,3.238402,-14.20008,356.3652,183.2419,359.7845
113.5993,-168.697,3.238564,-14.19982,356.3698,183.3198,359.7198
113.7095,-168.6967,3.239028,-14.19932,355.9921,183.2754,359.832
113.8201,-168.6967,3.239797,-14.19868,355.7752,183.0906,359.8479
113.9363,-168.6966,3.240098,-14.1981,355.6849,182.9395,359.9073
114.0469,-168.6961,3.240683,-14.19788,355.6667,182.7102,0.1237422
114.158,-168.696,3.240345,-14.19684,356.3058,182.8961,0.6152441
114.271,-168.6968,3.240268,-14.195,356.3189,183.8043,1.23556
114.3789,-168.6964,3.24125,-14.19471,355.8968,183.2669,0.8570358
114.4838,-168.6959,3.240964,-14.19471,355.8888,183.2213,0.959119
114.5885,-168.6959,3.240781,-14.19561,356.2239,183.0171,0.8847625
114.7014,-168.6963,3.239902,-14.19595,356.643,183.2221,0.851522
114.8045,-168.6969,3.239773,-14.19595,356.6277,183.611,0.8667548
114.9222,-168.6979,3.240132,-14.1956,356.4798,184.2953,0.8225424
115.0341,-168.699,3.239938,-14.19513,356.2955,185.1436,0.7275581
115.1427,-168.7001,3.239619,-14.1958,356.6242,185.3884,0.4435525
115.2523,-168.7003,3.239074,-14.19609,356.807,185.4392,0.4736556
115.3581,-168.6998,3.238924,-14.19578,356.8052,185.1426,0.6609265
115.4621,-168.6992,3.238745,-14.19526,356.9128,185.1063,0.5820317
115.5758,-168.6993,3.238482,-14.19456,356.9644,185.3303,0.5503018
115.6847,-168.6993,3.239024,-14.19405,356.819,185.2862,0.5448836
115.7945,-168.6996,3.23871,-14.19387,356.8645,185.3678,0.4515409
115.9043,-168.6993,3.239968,-14.19445,356.0798,185.1326,359.6034
116.0163,-168.6994,3.240058,-14.19519,356.093,185.297,359.5979
116.1266,-168.7003,3.238012,-14.19441,357.6773,185.7128,0.8059068
116.2431,-168.6991,3.237374,-14.19444,358.2082,184.6857,359.8671
116.3543,-168.6962,3.233088,-14.19417,1.202575,182.7209,359.5685
116.4657,-168.6936,3.224523,-14.19312,8.171524,180.4596,359.9861
116.5778,-168.6915,3.21717,-14.19486,13.60859,178.3578,0.4625343
116.69,-168.6892,3.216303,-14.19799,14.05913,176.5451,359.769
116.7922,-168.6888,3.215363,-14.19986,14.32027,176.3893,359.7703
116.9032,-168.6895,3.214798,-14.20163,14.44524,177.0214,359.8174
117.0167,-168.691,3.213876,-14.20355,14.65913,177.8253,359.9083
117.1305,-168.6922,3.213466,-14.20581,14.65228,178.4256,0.1237398
117.2443,-168.693,3.212751,-14.20753,14.76949,178.5122,0.1397
117.3603,-168.6935,3.212209,-14.2082,14.92633,178.7822,0.1557257
117.474,-168.6936,3.212301,-14.20933,14.76328,178.8216,0.1906227
117.5885,-168.694,3.210757,-14.21198,15.14373,178.7607,0.01252677
117.7049,-168.6945,3.210484,-14.21477,15.27497,178.8873,359.9346
117.8141,-168.6952,3.209419,-14.21577,15.46831,179.1634,0.006079402
117.9274,-168.696,3.209429,-14.21706,15.36362,179.3682,359.8032
118.0416,-168.6964,3.209469,-14.21798,15.18041,179.6022,-0.001973305
118.1529,-168.6966,3.209529,-14.21819,15.16222,179.8896,0.07096952
118.2551,-168.6966,3.210174,-14.21771,14.80945,180.1942,0.1406805
118.3645,-168.6962,3.211669,-14.21583,14.13809,180.5677,0.4770433
118.4665,-168.6964,3.214252,-14.21413,12.78273,180.9724,0.6458824
118.5778,-168.6972,3.219637,-14.21022,9.523657,182.0828,0.9313041
118.6915,-168.6984,3.223755,-14.20353,7.32524,183.3232,1.385518
118.7923,-168.6987,3.225473,-14.19971,6.548519,183.6202,1.447285
118.9107,-168.6984,3.227754,-14.19822,5.112854,183.412,1.221049
119.0124,-168.698,3.229848,-14.19793,3.819695,183.4812,1.309672
119.1282,-168.698,3.230822,-14.1977,2.987473,183.8812,1.244357
119.2282,-168.6981,3.232242,-14.19729,2.214548,184.0516,1.280025
119.3284,-168.698,3.232894,-14.19697,2.0491,183.9283,1.292121
119.4286,-168.6975,3.232032,-14.1967,2.767548,183.6186,1.533433
119.5293,-168.6971,3.228695,-14.19907,4.579904,183.2027,1.619726
119.6456,-168.6973,3.227467,-14.20363,5.145689,183.1467,0.9996552
119.7458,-168.6976,3.22689,-14.20574,4.869905,183.5073,1.111978
119.8629,-168.6977,3.228273,-14.20547,3.929747,184.4304,1.468789
119.9632,-168.6965,3.230403,-14.20794,1.824388,184.3737,1.507285
120.0639,-168.6971,3.230759,-14.20841,1.638672,183.9451,0.7402685
120.1653,-168.7007,3.231854,-14.20333,0.8510687,185.0201,0.2114473
120.2754,-168.7012,3.235705,-14.19906,358.6865,184.9465,359.4538
120.3831,-168.6992,3.23749,-14.19786,357.5002,183.5403,359.1628
120.4991,-168.699,3.237104,-14.19686,358.1397,183.4794,358.9435
120.6107,-168.6989,3.238876,-14.19732,356.2946,182.7913,359.1003
120.7131,-168.7,3.242028,-14.19814,354.1522,182.4731,358.7882
120.8268,-168.7001,3.242801,-14.20019,353.4969,182.685,359.0696
120.9354,-168.699,3.241516,-14.20325,354.3562,182.2918,359.44
121.0457,-168.6992,3.240382,-14.20527,354.781,182.3542,359.0973
121.1597,-168.698,3.238503,-14.20725,355.6086,182.2506,359.5767
121.2702,-168.6962,3.237701,-14.20691,355.7529,181.671,359.0491
121.3796,-168.6972,3.237345,-14.20713,355.9195,182.174,359.3444
121.4891,-168.6982,3.237759,-14.20787,356.1776,182.008,359.0289
121.5999,-168.6966,3.234008,-14.20882,358.5497,181.116,357.8671
121.7109,-168.6942,3.232426,-14.20751,0.8081383,181.5331,359.4603
121.8276,-168.6901,3.235759,-14.20491,357.7264,181.815,0.2691658
121.9378,-168.6923,3.240904,-14.20391,354.2751,182.9027,0.2521147
122.049,-168.6965,3.243987,-14.20345,352.9074,184.9633,358.9142
122.1558,-168.6985,3.244692,-14.20405,352.5433,184.8889,0.9590613
122.2658,-168.7006,3.243094,-14.20229,353.5649,184.7169,359.4769
122.3701,-168.6993,3.245168,-14.19788,352.5507,184.1433,359.6975
122.4811,-168.6995,3.245271,-14.1953,352.5341,184.195,359.3327
122.5889,-168.7001,3.245541,-14.19392,352.6425,184.6122,358.9756
122.6981,-168.6997,3.242013,-14.19296,354.9811,184.1137,358.7224
122.8009,-168.6983,3.242513,-14.19333,354.7449,183.0743,358.9521
122.9147,-168.6977,3.242398,-14.19342,354.7176,182.9828,359.1317
123.0247,-168.6977,3.241926,-14.19324,354.903,183.2951,359.1653
123.1272,-168.6969,3.241606,-14.19303,355.2452,182.9963,359.2064
123.2436,-168.6967,3.24127,-14.1929,355.1866,182.9447,359.3938
123.3527,-168.6972,3.24083,-14.1933,355.536,183.1217,359.322
123.465,-168.6971,3.241055,-14.19341,355.3639,183.0242,359.2971
123.5834,-168.6969,3.240973,-14.1934,355.3251,182.8492,359.3843
123.6938,-168.6972,3.241585,-14.19368,355.2278,182.9882,359.3532
123.8081,-168.6973,3.241475,-14.19382,355.3293,183.0232,359.4565
123.9234,-168.6975,3.24176,-14.19244,356.1351,183.1255,359.7249
124.0262,-168.6974,3.240551,-14.18576,357.902,183.1798,-0.0002356327
124.137,-168.6968,3.236733,-14.1792,0.811281,182.6711,0.1196889
124.2506,-168.6959,3.232989,-14.1796,3.838832,181.9272,359.9882
124.3651,-168.6943,3.231681,-14.18465,4.020701,180.7332,359.3211
124.4819,-168.6922,3.229655,-14.18999,5.322674,178.7003,359.0113
124.5921,-168.6925,3.228632,-14.19301,5.877726,178.8549,359.0284
124.7012,-168.6931,3.227967,-14.19456,6.179626,179.2614,359.0627
124.8118,-168.6936,3.228265,-14.19452,6.004955,179.4355,359.1844
124.9224,-168.6945,3.229145,-14.19435,5.440534,180.0995,359.3777
125.0363,-168.6963,3.231013,-14.19404,4.30825,181.4135,359.5966
125.1378,-168.6973,3.232667,-14.19313,3.176727,181.9896,359.2497
125.2479,-168.6975,3.233355,-14.19242,2.690561,182.2958,359.4045
125.3496,-168.6967,3.233334,-14.19303,2.394092,181.9725,359.5055
125.4644,-168.6967,3.23407,-14.1944,1.876188,182.0632,359.2243
125.573,-168.6967,3.237593,-14.19359,359.2638,182.0355,359.1367
125.6856,-168.6962,3.24235,-14.1884,356.0959,181.8952,359.3099
125.798,-168.6941,3.241564,-14.1841,356.5154,181.4529,0.3825351
125.91,-168.6916,3.239624,-14.18514,357.827,181,1.036902
126.0208,-168.6901,3.239731,-14.18963,356.8207,180.3768,0.9029356
126.1368,-168.6899,3.239718,-14.19372,356.1067,179.9973,1.30544
126.2469,-168.691,3.239112,-14.19533,356.0425,179.9091,1.4425
126.3558,-168.6925,3.238317,-14.19487,356.4762,179.828,1.332937
126.4588,-168.6928,3.238834,-14.19304,355.9977,179.8771,1.198677
126.5689,-168.6927,3.236921,-14.1927,357.1696,179.9499,1.402797
126.6788,-168.693,3.235751,-14.1914,357.4821,180.1521,1.424145
126.7905,-168.6936,3.235596,-14.19048,358.2006,180.2013,1.339914
126.9054,-168.6944,3.236022,-14.18878,357.6601,180.2946,1.238246
127.0147,-168.6941,3.236823,-14.18863,357.5439,180.181,1.328358
127.1234,-168.6944,3.233323,-14.19268,359.8319,180.5448,1.390847
127.2351,-168.6946,3.234716,-14.1969,358.8087,181.2173,1.56002
127.3463,-168.6945,3.234793,-14.19882,358.7435,181.2669,1.761798
127.4591,-168.6947,3.234309,-14.198,358.9623,181.2528,1.650073
127.5711,-168.6945,3.239206,-14.19844,356.5974,181.2462,2.098497
127.688,-168.6945,3.236181,-14.19972,358.8554,181.3437,1.841779
127.7913,-168.6949,3.233027,-14.20105,0.3372151,181.5812,1.769948
127.8992,-168.695,3.229514,-14.20307,2.617377,181.6693,1.516236
128.0081,-168.6957,3.224336,-14.2052,6.437815,181.4697,1.076797
128.1207,-168.6948,3.218543,-14.20817,10.12375,180.6043,0.6014188
128.2382,-168.6942,3.216233,-14.21193,10.94753,180.1783,0.9007646
128.3467,-168.6937,3.213721,-14.21575,12.04833,180.0854,1.027926
128.4582,-168.6931,3.211563,-14.21869,12.64048,179.9949,1.278914
128.571,-168.6931,3.209161,-14.22112,13.91805,179.98,1.187656
128.6871,-168.6933,3.208765,-14.22258,13.78506,180.3683,1.488542
128.7977,-168.6939,3.207998,-14.22241,14.19789,180.6886,1.471982
128.9076,-168.6945,3.206716,-14.22218,14.83712,181.2198,1.564266
129.0197,-168.6949,3.207372,-14.22223,14.79341,181.6046,1.418259
129.1379,-168.6942,3.20718,-14.22127,14.99232,181.6438,1.683621
129.2477,-168.6933,3.207252,-14.22076,15.11325,181.4307,1.680602
129.364,-168.694,3.206761,-14.22072,15.12347,181.7185,1.665366
129.483,-168.6937,3.207654,-14.22029,14.6619,181.6092,1.601685
129.5975,-168.6929,3.20863,-14.21717,14.50727,181.7892,1.443659
129.6977,-168.6918,3.210703,-14.21493,13.94046,182.603,2.242105
129.7982,-168.6911,3.211997,-14.21452,13.32439,183.7062,3.24905
129.9007,-168.6919,3.211908,-14.21479,13.45709,185.1797,4.01021
130.0032,-168.6927,3.210677,-14.21378,13.91652,185.7391,4.231592
130.1049,-168.6916,3.213248,-14.21055,12.58969,184.9198,4.206205
130.2087,-168.6903,3.216055,-14.20792,11.36144,184.3422,4.108737
130.3133,-168.6895,3.21845,-14.20793,9.746295,184.2652,4.068861
130.4205,-168.689,3.219121,-14.20775,9.629735,184.3639,4.167616
130.5229,-168.6884,3.220127,-14.20695,9.092761,184.3609,4.181804
130.6238,-168.6892,3.222188,-14.21016,7.041085,184.5899,4.557865
130.7434,-168.6948,3.220811,-14.211,7.876344,187.0915,4.439305
130.8503,-168.707,3.223954,-14.21358,6.038388,193.8515,3.133658
130.9514,-168.7201,3.216774,-14.21844,9.03713,199.1837,2.891561
131.0653,-168.7282,3.218411,-14.21817,9.225764,200.8203,1.596511
131.1682,-168.7273,3.21633,-14.21649,10.10458,198.9919,359.7437
131.2694,-168.7251,3.214676,-14.21702,12.20139,197.3624,359.2415
131.3701,-168.7206,3.216701,-14.21723,10.93975,194.0975,359.4042
131.4725,-168.7147,3.216096,-14.21602,11.65269,191.4355,359.6902
131.5859,-168.7037,3.216793,-14.21928,10.79231,185.9743,1.158041
131.6904,-168.6963,3.211205,-14.21791,14.15305,183.5688,2.457116
131.8042,-168.6884,3.215595,-14.22323,10.39202,181.6033,4.537711
131.9047,-168.6852,3.21334,-14.21993,12.2132,179.7513,4.022472
132.0075,-168.6832,3.219584,-14.22022,8.596723,178.7882,3.866057
132.1185,-168.6822,3.215863,-14.21365,11.12606,178.6756,4.131464
132.2312,-168.6782,3.220892,-14.20825,8.943955,177.6711,6.535566
132.346,-168.6721,3.222779,-14.20514,7.902078,175.0384,7.370477
132.4651,-168.6671,3.225946,-14.2024,5.917365,174.3519,8.556455
132.5794,-168.6683,3.231176,-14.19908,1.916033,176.6845,10.69571
132.6943,-168.6767,3.236928,-14.19756,358.0564,182.8707,10.61921
132.8096,-168.6864,3.239592,-14.19569,355.9429,188.0582,9.362593
132.9144,-168.697,3.240724,-14.19548,355.3097,192.1596,7.579344
133.0267,-168.703,3.236783,-14.19874,358.0996,193.6662,5.371131
133.1426,-168.7016,3.235365,-14.20192,359.0698,190.8704,4.432034
133.2595,-168.6983,3.233642,-14.20144,1.407156,188.6243,4.735742
133.3701,-168.6924,3.231121,-14.20339,3.105932,185.5387,4.50115
133.4852,-168.6848,3.227511,-14.20529,5.416319,181.9623,5.742804
133.6042,-168.6784,3.222873,-14.20322,8.245141,179.49,6.354664
133.7146,-168.6744,3.216481,-14.20262,12.6434,178.3895,6.639907
133.8286,-168.6721,3.211937,-14.20418,15.47827,177.0257,6.559895
133.9443,-168.6711,3.20595,-14.20171,18.38882,177.4418,5.653448
134.054,-168.6662,3.207955,-14.20408,17.53425,177.233,6.38263
134.1608,-168.6697,3.207443,-14.20542,17.93071,177.6466,5.991353
134.2745,-168.6772,3.209138,-14.20149,17.59618,179.5919,5.347353
134.3763,-168.6812,3.214534,-14.19767,14.61108,180.5241,4.892462
134.4886,-168.6838,3.220648,-14.1938,10.74251,180.5403,4.692834
134.6017,-168.6844,3.225942,-14.19548,6.460583,179.7569,4.696215
134.7193,-168.6862,3.230636,-14.19888,3.203532,180.6933,4.992641
134.8221,-168.688,3.230503,-14.19893,2.999932,182.2373,5.040468
134.9257,-168.6859,3.230564,-14.19751,2.7022,181.3578,4.670851
135.0441,-168.6831,3.231911,-14.19683,2.203515,179.6711,4.41901
135.1519,-168.6811,3.231828,-14.19555,2.103628,178.4013,4.690281
135.257,-168.6797,3.231876,-14.19471,2.160805,177.6813,4.864285
135.3615,-168.6801,3.232259,-14.1947,2.069505,177.6635,4.754386
135.4703,-168.6812,3.233227,-14.19499,1.478106,178.086,4.504525
135.5815,-168.6839,3.234814,-14.19441,0.5069755,179.5374,4.546141
135.6907,-168.6901,3.236419,-14.194,359.16,183.4362,4.280628
135.8043,-168.6975,3.23802,-14.19301,358.1919,188.0742,4.073216
135.9144,-168.7009,3.238508,-14.1926,357.7574,189.2266,3.57267
136.0342,-168.7017,3.23925,-14.19252,357.5939,188.514,3.125125
136.1447,-168.7036,3.238935,-14.19206,357.8257,189.2623,3.009134
136.2584,-168.7059,3.238907,-14.19106,357.5925,190.2851,2.861494
136.3685,-168.7071,3.239045,-14.19038,357.5686,191.0312,2.722175
136.4806,-168.7058,3.238459,-14.18995,357.8506,190.0283,2.697049
136.5836,-168.7048,3.238584,-14.18946,357.7677,189.5533,2.58961
136.6957,-168.7052,3.238532,-14.18919,357.845,189.8181,2.555049
136.7962,-168.7054,3.238357,-14.19004,357.921,189.8052,2.511542
