TimeSinceStart,IsLeftTracked,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,IsRightTracked,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ
156.5437,1,-169.2221,2.888422,-14.3166,298.2272,281.703,135.3544,1,-169.545,2.907449,-14.35609,55.14109,249.738,316.4807
156.6603,1,-169.2521,2.885277,-12.7445,301.9671,276.8404,142.3333,1,-169.5744,2.912649,-12.78435,56.57035,250.7838,317.737
156.7761,1,-169.286,2.885462,-11.17453,301.1782,277.8719,141.64,1,-169.6089,2.912063,-11.21347,56.88709,250.939,318.2043
156.8769,1,-169.3173,2.887923,-9.880171,301.0457,278.0203,141.3167,1,-169.6412,2.909276,-9.915555,56.80245,250.8639,318.1313
156.9911,1,-169.3549,2.887998,-8.442642,301.3855,278.1645,141.1057,1,-169.6801,2.907488,-8.477781,56.77866,250.7916,318.1874
157.1065,1,-169.3924,2.88634,-7.103253,302.0564,279.7943,139.707,1,-169.7171,2.907843,-7.140433,57.12271,251.3397,318.4456
157.2238,1,-169.429,2.886001,-5.885879,302.7578,280.3227,139.2804,1,-169.7552,2.906666,-5.92379,57.00193,251.1329,318.4196
157.3342,1,-169.4655,2.886712,-4.791944,302.5791,280.2257,139.1275,1,-169.7917,2.90592,-4.82987,56.8945,250.9377,318.3355
157.4462,1,-169.4995,2.88677,-3.821954,302.6813,280.1976,138.8898,1,-169.8255,2.904827,-3.859672,56.95236,250.7562,318.1802
157.5464,1,-169.526,2.886543,-3.089766,302.7419,280.228,138.7009,1,-169.8519,2.904484,-3.12748,56.97285,250.6347,318.0664
157.6564,1,-169.5536,2.886309,-2.353949,302.9264,280.3903,138.1362,1,-169.88,2.903031,-2.392455,57.0751,249.8695,317.4177
157.7717,1,-169.5773,2.886287,-1.745524,303.1651,280.1848,138.1769,1,-169.9043,2.90263,-1.784143,57.02579,249.585,317.3532
157.873,1,-169.5939,2.886192,-1.326848,303.1098,280.3638,137.933,1,-169.9208,2.902815,-1.365844,57.09129,249.5838,317.3859
157.9753,1,-169.606,2.883942,-1.005617,303.3125,280.8618,137.3258,1,-169.935,2.9015,-1.043487,57.36951,248.2661,316.5807
158.0778,1,-169.6143,2.882174,-0.7814955,303.6788,280.9406,137.1035,1,-169.9458,2.90008,-0.8188217,58.09929,245.2167,314.9999
158.1802,1,-169.618,2.87994,-0.653383,304.1914,281.446,136.6834,1,-169.9504,2.899653,-0.6907306,58.09363,246.034,315.4921
158.2822,1,-169.6181,2.877352,-0.6208382,304.6199,282.6092,135.9566,1,-169.9518,2.89917,-0.6581126,58.17725,245.6991,315.3371
158.3852,1,-169.6146,2.873714,-0.6720524,305.5785,287.1615,132.3693,1,-169.9495,2.898074,-0.7096711,58.19828,245.5399,315.1867
158.4898,1,-169.6077,2.870692,-0.7972862,306.8804,289.8042,129.849,1,-169.944,2.896406,-0.8346753,58.31325,244.198,313.9396
158.6019,1,-169.5994,2.865851,-1.000669,309.2869,288.8879,127.4954,1,-169.9361,2.896433,-1.032998,58.24283,244.5689,314.4229
158.7162,1,-169.5864,2.866449,-1.277042,309.2339,287.4789,129.4021,1,-169.9246,2.896737,-1.308448,58.2701,244.6797,314.5851
158.8184,1,-169.5726,2.869276,-1.576485,309.285,287.6713,131.2621,1,-169.9128,2.896044,-1.608783,58.21338,244.6205,314.6504
158.9311,1,-169.5545,2.896978,-2.005548,308.8875,289.4898,131.0618,1,-169.8935,2.877938,-2.024794,57.88417,245.7934,315.2972
159.0476,1,-169.5373,2.933284,-2.524388,311.9448,287.194,135.8681,1,-169.8677,2.84445,-2.516544,69.72791,256.1583,324.5218
159.1505,1,-169.5277,2.961109,-3.030594,313.4615,275.4749,152.5321,1,-169.8345,2.826326,-2.998675,76.50638,266.0307,333.9857
159.2601,1,-169.5162,2.978117,-3.689039,326.7298,274.0905,152.1087,1,-169.8049,2.817481,-3.640637,76.52996,277.4022,345.0012
159.3705,1,-169.4944,2.979119,-4.418827,330.7652,273.3745,153.0101,1,-169.7844,2.8112,-4.361864,72.10367,278.9155,346.3083
159.4819,1,-169.4729,2.97418,-5.214272,327.8751,275.0378,152.075,1,-169.7661,2.816532,-5.156952,73.17506,286.4376,353.0075
159.5942,1,-169.4539,2.9666,-6.076255,327.055,276.2941,151.5025,1,-169.7545,2.82411,-6.017509,75.68035,290.5772,356.6168
159.7112,1,-169.4363,2.938816,-6.996203,323.6932,275.3927,151.2135,1,-169.7553,2.843675,-6.943129,77.36185,266.5329,332.3427
159.8218,1,-169.4302,2.918165,-7.961883,318.6436,280.0727,146.1211,1,-169.7652,2.860308,-7.927791,75.37288,247.0609,315.0455
159.9371,1,-169.4395,2.912204,-8.995446,318.9207,281.3147,144.4307,1,-169.7676,2.86032,-8.961763,72.97509,257.9273,322.6837
160.054,1,-169.4559,2.919114,-10.0607,318.4014,281.3382,144.7696,1,-169.7825,2.858475,-10.02533,71.0954,260.8515,325.666
160.162,1,-169.4764,2.922709,-11.15675,318.505,281.754,144.9589,1,-169.8021,2.85624,-11.12033,71.93462,260.1039,324.7576
160.2719,1,-169.5034,2.924422,-12.27523,318.5787,282.092,145.0705,1,-169.8284,2.855639,-12.2368,72.30038,259.8397,324.3848
160.3815,1,-169.5379,2.925045,-13.41154,318.6232,282.3674,145.1537,1,-169.8616,2.85608,-13.37045,72.20245,260.807,325.0126
160.4912,1,-169.5793,2.923694,-14.56925,318.5605,282.812,145.1296,1,-169.9038,2.856676,-14.52454,73.04456,259.7199,324.1992
160.6026,1,-169.6294,2.923265,-15.74423,318.6285,283.3078,145.0279,1,-169.9544,2.85694,-15.69845,73.97875,258.1487,322.8599
160.718,1,-169.6871,2.922095,-16.92776,318.6869,283.6977,144.9292,1,-170.012,2.857476,-16.87908,74.33102,258.8496,323.2665
160.8282,1,-169.7533,2.922764,-18.11475,318.7325,284.2159,144.8342,1,-170.0773,2.858258,-18.06403,74.24905,259.5306,323.5756
160.9348,1,-169.8269,2.922622,-19.30707,318.8714,284.5648,144.7769,1,-170.1508,2.857788,-19.2539,74.09567,259.6085,323.2841
161.0443,1,-169.9076,2.92133,-20.50362,318.8809,285.0724,144.6419,1,-170.232,2.858048,-20.44802,74.05463,260.0799,323.364
161.1479,1,-169.9966,2.92056,-21.70346,318.9941,285.6876,144.312,1,-170.3211,2.858556,-21.64544,74.40105,259.0431,322.1256
161.2598,1,-170.0935,2.919617,-22.90743,318.8268,286.0037,144.3943,1,-170.4185,2.858135,-22.84786,74.59219,256.8922,319.6644
161.3714,1,-170.1989,2.916074,-24.11306,318.0234,286.9435,143.6154,1,-170.5253,2.859237,-24.05509,75.41039,247.1186,310.4826
161.4818,1,-170.3103,2.902984,-25.32417,316.5692,291.244,138.2006,1,-170.6422,2.86383,-25.26662,74.13258,246.6859,309.986
161.5917,1,-170.4302,2.889194,-26.53931,315.7756,293.7919,134.4006,1,-170.7647,2.874732,-26.47907,72.12367,248.3393,311.5744
161.7012,1,-170.5623,2.872568,-27.74708,312.9008,299.7929,127.4109,1,-170.8952,2.892409,-27.70469,69.33492,245.2741,308.9114
161.8086,1,-170.7026,2.851544,-28.96208,311.1403,302.3111,122.565,1,-171.0354,2.903118,-28.93604,66.84396,243.4845,307.6537
161.9137,1,-170.8472,2.835968,-30.17971,309.967,301.3527,123.2953,1,-171.2389,2.808282,-29.87195,279.6831,3.661204,193.8821
162.0281,1,-171.0151,2.83569,-31.57388,303.9121,302.098,122.2527,1,-171.5419,2.605022,-31.32301,278.2635,6.687827,188.9506
162.1331,1,-171.1586,2.840205,-32.80741,301.8704,304.157,121.515,1,-171.7458,2.384651,-32.32467,278.295,6.747197,188.9656
162.2413,1,-171.3011,2.850409,-34.04766,302.577,305.2854,121.2341,1,-171.9649,2.079923,-33.21351,278.3093,6.846459,188.8583
162.3498,1,-171.4646,2.86332,-35.47215,303.7893,305.1101,122.048,1,-171.8055,2.898051,-35.45978,57.33994,242.9116,310.6505
162.4541,1,-171.6117,2.865854,-36.71981,305.5494,304.27,123.643,1,-171.9551,2.894578,-36.70439,59.57932,240.4973,308.9463
162.5589,1,-171.7649,2.868435,-37.96986,305.7,303.9258,123.9092,1,-172.1048,2.89017,-37.95035,61.03258,239.8548,307.0007
162.668,1,-171.9184,2.863548,-39.2217,306.0606,304.0409,123.795,1,-172.2578,2.894013,-39.20208,61.44059,240.7948,307.7983
162.7706,1,-172.076,2.846766,-40.47956,306.9758,305.5164,121.8083,1,-172.4126,2.905014,-40.46119,61.34806,242.9771,309.7685
162.8768,1,-172.2423,2.842015,-41.73144,306.4402,305.8691,120.882,1,-172.5747,2.913364,-41.72276,60.51641,242.6243,309.9902
162.9875,1,-172.4129,2.835,-42.98667,303.5569,306.937,118.0369,1,-172.7353,2.927279,-42.9903,58.20521,245.0306,313.6162
163.0889,1,-172.5814,2.827424,-44.25435,301.9502,307.7966,116.5718,1,-172.8997,2.933853,-44.25949,56.1701,247.7392,317.1259
163.1914,1,-172.7504,2.823735,-45.52731,299.9933,308.3986,115.0962,1,-173.067,2.935711,-45.53504,53.96671,245.5112,315.2535
163.296,1,-172.9169,2.820012,-46.80367,298.294,311.9079,111.9394,1,-173.2325,2.937612,-46.81149,52.53341,245.6315,315.1432
163.4077,1,-173.1099,2.820529,-48.26382,297.3384,312.5437,110.8131,1,-173.421,2.939314,-48.27838,52.21531,246.0873,315.4406
163.5105,1,-173.2828,2.811444,-49.54651,295.3949,312.5511,108.684,1,-173.5835,2.944958,-49.57117,49.74615,248.5478,317.1811
163.6182,1,-173.4612,2.792241,-50.83236,290.4249,314.8513,102.3327,1,-173.741,2.964455,-50.8663,44.73368,251.0588,320.7971
163.7323,1,-173.6615,2.78187,-52.30447,283.9709,322.1264,93.18223,1,-173.9193,2.983822,-52.35225,38.94656,250.3047,323.3012
163.8348,1,-173.8312,2.773312,-53.59868,276.8474,327.8978,87.64495,1,-174.0677,2.991929,-53.66488,34.41316,251.099,324.5934
163.9425,1,-174.0011,2.767442,-54.88695,282.6149,98.48593,322.8951,1,-174.1973,3.010202,-54.97176,26.6863,253.495,327.1888
164.0538,1,-174.2057,2.778179,-56.35554,297.495,135.4817,290.6015,1,-174.3279,3.030168,-56.47795,15.70894,251.9406,328.3405
164.1612,1,-174.3502,2.770364,-57.66677,297.7746,127.641,300.6473,1,-174.4317,3.048481,-57.80468,5.010374,251.0644,334.0058
164.2747,1,-174.4898,2.779855,-59.17831,298.8532,131.4053,296.2669,1,-174.566,3.044736,-59.3176,3.431498,251.7334,333.8307
164.3814,1,-174.5639,2.781558,-60.50374,303.4123,116.2445,313.7318,1,-174.6904,3.036454,-60.64378,10.25103,248.7053,331.8981
164.4958,1,-174.6157,2.777279,-62.0518,298.947,116.7481,311.565,1,-174.813,3.011547,-62.16401,22.20505,248.9805,326.2655
164.6035,1,-174.6783,2.787128,-63.39397,290.0992,119.8423,306.372,1,-174.8861,2.996343,-63.50111,22.59624,244.0303,321.8799
164.7074,1,-174.7318,2.784419,-64.73454,288.3347,129.7238,295.8232,1,-174.9142,3.009544,-64.85114,21.39364,245.2299,324.539
164.8132,1,-174.7438,2.793479,-66.08886,285.5467,124.5493,297.8934,1,-174.9513,2.997564,-66.19033,29.08566,248.4808,323.4435
164.9188,1,-174.7216,2.851481,-67.46115,272.5651,280.8381,130.6992,1,-175.0093,2.944899,-67.5361,41.68944,251.4691,322.511
165.0276,1,-174.6969,2.878496,-68.84219,290.5291,297.6226,115.2996,1,-175.0251,2.894994,-68.87022,51.02905,250.0286,320.6063
165.1416,1,-174.6869,2.923702,-70.40343,291.2135,293.7804,125.1782,1,-175.0085,2.85745,-70.41486,61.75309,243.4828,310.5526
165.2466,1,-174.6846,2.913639,-71.77592,292.0797,280.5537,138.3816,1,-174.9972,2.870051,-71.79012,62.31765,245.5452,312.8004
165.347,1,-174.6841,2.901417,-73.14472,292.7985,282.0192,136.8128,1,-174.9971,2.882452,-73.16524,61.54385,242.9238,312.0998
165.4536,1,-174.6873,2.887979,-74.52419,291.9372,285.7577,132.938,1,-175.0048,2.891197,-74.54314,60.32589,242.5522,312.5582
165.5549,1,-174.6981,2.883619,-75.90717,291.6374,285.6948,133.0029,1,-175.0143,2.895599,-75.9277,60.03713,241.654,312.3667
165.6613,1,-174.7159,2.858807,-77.29168,288.4384,286.1498,130.6528,1,-175.0259,2.911859,-77.31808,57.8165,239.7451,310.7707
165.7639,1,-174.7352,2.842757,-78.67397,287.5616,288.4826,127.9501,1,-175.0339,2.938417,-78.71553,52.67839,244.3947,315.2306
165.8692,1,-174.7534,2.849956,-80.06831,286.1766,289.895,127.0948,1,-175.0527,2.931046,-80.10673,51.71865,246.1434,315.9279
165.9697,1,-174.7719,2.854085,-81.46619,286.0146,288.1823,129.0568,1,-175.0739,2.927658,-81.50426,51.29166,246.0408,315.5037
166.0743,1,-174.7921,2.847977,-82.86833,285.5457,287.8809,129.7471,1,-175.0916,2.932405,-82.91022,49.34455,245.8888,314.8429
166.1872,1,-174.8311,2.808803,-84.47301,273.2576,312.6988,104.79,1,-175.1029,2.958787,-84.54023,42.59526,243.2909,313.869
166.2937,1,-174.9127,2.771386,-85.85641,292.7787,120.3635,296.856,1,-175.076,3.024264,-85.96642,23.74732,246.6037,324.8847
166.4043,1,-174.976,2.760408,-87.44677,302.277,125.4114,301.9859,1,-175.0376,3.059943,-87.59404,358.9308,244.3701,332.5468
166.5158,1,-175.0209,2.771348,-89.05868,323.1515,110.2057,328.8446,1,-174.97,3.062941,-89.20607,346.5589,242.8339,343.0439
166.6305,1,-175.0027,2.765927,-90.69618,320.4324,133.1438,331.3103,1,-174.8874,3.045974,-90.81144,331.8426,232.3293,353.8146
166.7328,1,-174.9622,2.784397,-92.13361,315.1458,131.0796,324.7287,1,-174.8387,3.008928,-92.23235,327.9358,224.1802,350.2369
166.8444,1,-174.8598,2.805969,-93.78388,300.2114,157.3303,304.0661,1,-174.7399,2.996852,-93.85474,324.5358,220.2643,355.5897
166.9557,1,-174.6703,2.80736,-95.43849,285.0016,175.7453,303.5239,1,-174.5943,2.983197,-95.48601,319.8146,212.5873,359.3483
167.0585,1,-174.49,2.795338,-96.88033,277.7107,223.7619,257.1737,1,-174.4217,2.976736,-96.91229,318.6169,206.3603,2.620189
167.1702,1,-174.1394,2.838127,-98.42516,321.6635,282.3087,189.1213,1,-174.1688,2.945364,-98.53819,316.8112,191.9379,7.770377
167.2809,1,-173.7955,2.95926,-99.96064,321.3854,275.0064,182.0757,1,-173.8559,2.905973,-100.15,307.9983,184.3521,10.53891
167.3922,1,-173.4062,2.980966,-101.5796,318.7413,252.3822,143.7654,1,-173.4745,2.882374,-101.781,309.3748,180.148,4.411262
167.5069,1,-172.935,2.943942,-103.3031,317.7567,269.4073,123.4712,1,-173.0417,2.86512,-103.3845,312.9503,181.6337,354.804
167.6114,1,-172.4405,2.866779,-104.791,310.4638,254.7477,161.8015,1,-172.6029,2.897854,-104.8069,339.1303,185.6449,357.0781
167.7226,1,-171.8131,2.937047,-106.3523,307.2129,269.117,140.5801,1,-172.1003,2.892169,-106.4938,1.11941,211.5538,283.6678
167.8239,1,-171.2494,3.001299,-107.6981,336.7724,255.9869,148.5659,1,-171.5111,2.963703,-107.8462,35.9861,246.7377,330.7476
167.9271,1,-170.6427,3.009754,-108.9453,331.8423,256.4945,147.9012,1,-170.8747,2.960507,-109.055,21.84144,238.0757,332.0469
168.0413,1,-169.9104,2.999185,-110.2869,340.8528,257.7005,146.6356,1,-170.1554,2.920187,-110.4051,24.76579,232.0682,330.3967
168.1465,1,-169.2666,2.999132,-111.4093,347.5618,258.5855,137.7377,1,-169.5011,2.887744,-111.5117,36.83162,229.2146,325.714
168.2616,1,-168.5358,2.996789,-112.603,312.3048,211.9868,157.8277,1,-168.7494,2.823855,-112.6808,63.05576,223.1227,318.3312
168.3686,1,-167.8827,2.961289,-113.5428,310.7751,212.9651,171.9318,1,-168.0802,2.791078,-113.6138,76.78512,285.8767,27.82937
168.4793,1,-167.1515,2.950453,-114.6119,330.3584,236.0812,145.2403,1,-167.3481,2.788317,-114.6785,68.37653,275.4566,22.65658
168.5805,1,-166.5295,2.981552,-115.4807,319.2391,239.4358,150.449,1,-166.7536,2.814077,-115.5501,75.45519,318.7048,76.64458
168.6814,1,-165.9335,2.984091,-116.2763,317.388,241.1205,153.1143,1,-166.182,2.868998,-116.3778,80.15506,269.8219,17.26749
168.7836,1,-165.3914,2.967241,-116.9955,315.7188,238.6844,152.91,1,-165.633,2.868386,-117.1245,77.4082,263.0114,11.90738
168.8951,1,-164.8484,2.960937,-117.7236,311.9748,235.6656,153.2798,1,-165.0859,2.860492,-117.8558,73.85314,248.0867,0.3320734
169.0064,1,-164.3585,2.963651,-118.3679,313.6236,235.6198,153.1203,1,-164.5924,2.853605,-118.4955,74.39977,241.6617,353.5672
169.117,1,-163.9003,2.964333,-118.9557,313.4384,235.5963,153.2045,1,-164.1336,2.85192,-119.0848,75.1749,241.3586,353.2454
169.2285,1,-163.5236,2.9644,-119.4342,313.6542,235.4796,153.2425,1,-163.7548,2.850985,-119.5671,75.20921,241.7954,353.8727
169.34,1,-163.32,2.965367,-119.691,315.343,236.7361,153.0961,1,-163.5489,2.849919,-119.8252,74.62349,242.3122,354.1378
169.4506,1,-163.286,2.968399,-119.7326,316.7681,238.1131,153.3711,1,-163.5135,2.847102,-119.8671,74.57789,244.4605,355.9084
169.5622,1,-163.2863,2.96991,-119.7304,317.1451,238.5186,153.919,1,-163.5117,2.849134,-119.8661,72.9362,251.2922,1.526952
169.6729,1,-163.2858,2.969188,-119.731,317.0837,238.5848,153.9387,1,-163.5117,2.849227,-119.8661,73.61233,251.1723,1.92784
169.7838,1,-163.2863,2.969475,-119.7312,317.2043,238.4828,154.0993,1,-163.5119,2.8505,-119.8642,73.13222,251.073,1.857937
169.8953,1,-163.2869,2.970186,-119.7315,317.1912,238.4373,154.2296,1,-163.5116,2.849957,-119.8639,73.21326,251.2099,2.016023
170.0068,1,-163.287,2.971423,-119.7315,317.1117,238.3954,154.351,1,-163.5111,2.849442,-119.8631,73.15691,251.1413,1.757339
170.1083,1,-163.2869,2.97098,-119.7318,316.9059,238.4977,154.1822,1,-163.5109,2.849389,-119.8631,73.06779,250.9654,1.454363
170.2215,1,-163.2867,2.970707,-119.7318,316.9054,238.5994,154.1288,1,-163.5108,2.849282,-119.8644,73.38195,252.7526,3.40004
170.3329,1,-163.287,2.970785,-119.7314,316.8462,238.5516,154.2389,1,-163.5108,2.849644,-119.8651,74.01335,255.4953,6.147941
170.4435,1,-163.2873,2.970784,-119.7313,316.9911,238.464,154.2139,1,-163.5107,2.850313,-119.865,73.60111,256.5193,7.145185
170.5547,1,-163.2873,2.970764,-119.7315,317.0096,238.4242,154.2316,1,-163.511,2.850833,-119.8643,73.61317,257.1864,7.860781
170.6668,1,-163.2874,2.970414,-119.7316,317.1959,238.3524,154.1467,1,-163.5101,2.850699,-119.8637,73.5562,256.8777,7.486604
170.778,1,-163.2869,2.970503,-119.7319,317.0851,238.4343,154.0947,1,-163.5101,2.850863,-119.8633,73.51196,256.647,7.175614
170.8895,1,-163.2872,2.971363,-119.7323,317.2712,238.6134,154.0275,1,-163.5089,2.847364,-119.8626,72.89234,255.5366,5.716284
171,1,-163.2858,2.971416,-119.7326,317.19,238.7114,154.142,1,-163.5097,2.848284,-119.8627,73.22301,256.9644,7.330112
171.1106,1,-163.2878,2.970733,-119.7284,316.662,238.8142,154.3479,1,-163.5128,2.849878,-119.8607,73.50713,257.0682,7.513808
171.2217,1,-163.3163,2.969918,-119.6936,316.3762,238.8857,154.0487,1,-163.5412,2.849651,-119.8261,74.04622,257.2724,7.855269
171.3324,1,-163.3726,2.970229,-119.6224,316.2422,238.8889,154.1864,1,-163.5979,2.849652,-119.7569,73.9179,258.7872,9.68353
171.4433,1,-163.4541,2.970552,-119.5191,316.0932,239.0384,154.2636,1,-163.6788,2.849836,-119.6546,73.813,259.0479,9.838894
171.554,1,-163.5595,2.970244,-119.3869,316.1021,239.0273,154.3235,1,-163.7843,2.849595,-119.5213,74.02799,260.592,11.30696
171.6649,1,-163.6902,2.970103,-119.2217,316.0989,239.079,154.3279,1,-163.9152,2.849331,-119.3552,73.94655,260.6748,11.16787
171.7765,1,-163.847,2.969951,-119.0225,316.2908,239.2025,154.2585,1,-164.0726,2.848567,-119.1552,74.03796,260.0402,10.48511
171.8883,1,-164.0295,2.969999,-118.7898,316.3394,239.3368,154.2509,1,-164.2544,2.847422,-118.9226,73.98406,259.93,10.29303
172,1,-164.2372,2.969938,-118.5234,316.4843,239.4897,154.2629,1,-164.463,2.847821,-118.6548,74.34553,260.8246,10.97439
172.1115,1,-164.4686,2.970087,-118.2245,316.5782,239.6655,154.2809,1,-164.6943,2.847848,-118.3545,74.33794,262.0649,11.87685
172.2225,1,-164.7207,2.969952,-117.8961,316.6535,239.889,154.2691,1,-164.946,2.847585,-118.0251,72.16861,262.71,11.68269
172.3336,1,-164.9939,2.970222,-117.5376,316.7066,240.0642,154.1915,1,-165.2193,2.846358,-117.6666,72.20049,262.1818,11.09862
172.445,1,-165.2877,2.970754,-117.1486,316.7949,240.2886,154.2182,1,-165.5131,2.845025,-117.2779,71.86256,262.4091,11.10734
172.5565,1,-165.6014,2.971576,-116.729,316.9221,240.331,154.5094,1,-165.829,2.848247,-116.857,71.05062,261.2374,9.683864
172.667,1,-165.9338,2.970594,-116.2784,316.6974,240.7082,154.436,1,-166.1659,2.860481,-116.4067,77.15474,257.2556,3.54374
172.7781,1,-166.2862,2.97053,-115.7971,316.6112,241.0266,154.3878,1,-166.5207,2.877211,-115.9308,76.66704,247.382,351.3394
172.8897,1,-166.6569,2.970593,-115.2854,316.6414,241.2434,154.4768,1,-166.8889,2.875225,-115.418,74.64285,247.8651,351.7508
173.0009,1,-167.0449,2.969677,-114.742,316.6116,241.6222,154.3486,1,-167.2793,2.872757,-114.8718,75.14012,246.038,349.9481
173.1117,1,-167.4505,2.967651,-114.1664,315.9343,241.9231,153.9512,1,-167.6886,2.87319,-114.2953,75.1342,243.7641,347.8211
173.2214,1,-167.8741,2.962402,-113.5595,314.6413,239.9655,153.4696,1,-168.1154,2.874688,-113.6857,74.9104,239.5464,343.7195
173.333,1,-168.3139,2.961806,-112.9192,314.1534,239.3632,153.281,1,-168.5561,2.874391,-113.0465,74.85146,239.6021,343.4387
173.4444,1,-168.7687,2.960746,-112.2435,313.7227,239.4401,153.3727,1,-169.0127,2.878481,-112.3694,75.29911,236.6293,340.1618
173.5554,1,-169.2376,2.945007,-111.5287,310.7939,235.2746,155.0366,1,-169.4824,2.89428,-111.6655,75.11177,233.7169,336.3547
173.6592,1,-169.6603,2.931015,-110.8666,311.6196,236.8192,153.6637,1,-169.905,2.906438,-111.0236,68.60379,225.0492,328.3276
173.7603,1,-170.0926,2.931227,-110.1858,314.3465,236.4929,154.6952,1,-170.3409,2.904934,-110.3481,65.41073,227.1432,330.4314
173.8722,1,-170.5917,2.93871,-109.379,314.2584,237.911,154.5142,1,-170.8506,2.899614,-109.5371,67.31249,226.3042,329.079
173.9844,1,-171.1004,2.944544,-108.5347,313.2017,241.1276,153.8359,1,-171.3686,2.898109,-108.6885,67.21166,226.4007,328.395
174.0913,1,-171.5577,2.943498,-107.7649,312.883,242.3627,153.3115,1,-171.8299,2.899062,-107.9137,66.99492,226.8081,328.3939
174.2045,1,-172.0912,2.942206,-106.8473,313.1094,243.7696,152.1381,1,-172.3641,2.897066,-106.9954,65.79165,224.5698,325.8669
174.3118,1,-172.5643,2.940504,-106.0148,312.8525,244.6815,150.9414,1,-172.8373,2.886493,-106.169,66.30315,214.8312,315.7583
174.4152,1,-173.0397,2.940163,-105.1514,312.8492,245.0641,150.8649,1,-173.3141,2.888053,-105.3063,66.14967,219.748,319.4129
174.524,1,-173.5108,2.939184,-104.2691,312.7846,245.5621,150.826,1,-173.789,2.889734,-104.4196,66.66626,219.0502,319.2758
174.633,1,-173.9774,2.937843,-103.368,312.9843,246.2372,150.7308,1,-174.2595,2.889465,-103.5154,66.87802,218.599,318.3769
174.7421,1,-174.4241,2.938238,-102.4803,312.9022,246.8752,150.8508,1,-174.7076,2.890506,-102.6239,66.86562,220.3567,319.2834
174.8508,1,-174.8367,2.938843,-101.6304,312.9994,247.5911,151.0532,1,-175.125,2.892814,-101.77,67.03905,221.358,319.8066
174.9539,1,-175.2079,2.937416,-100.819,312.8874,251.2062,150.7546,1,-175.5101,2.893457,-100.9575,67.0086,222.4454,320.2215
175.062,1,-175.5415,2.931533,-100.0559,311.0495,255.8833,149.8544,1,-175.8664,2.894631,-100.1864,67.51854,222.5531,319.9764
175.1644,1,-175.8635,2.91656,-99.33105,313.7758,259.3798,144.7477,1,-176.1951,2.896018,-99.45676,68.22285,221.7433,319.4561
175.2719,1,-176.1616,2.914816,-98.64374,312.4806,267.8101,138.3792,1,-176.4973,2.895647,-98.76884,69.15561,219.0627,317.0292
175.3822,1,-176.4714,2.913177,-97.91366,311.0896,266.9732,139.8302,1,-176.8134,2.895554,-98.03729,71.94846,208.8112,308.3315
175.4877,1,-176.7192,2.910317,-97.32126,310.1786,268.493,138.4413,1,-177.0634,2.891405,-97.44585,74.23548,206.9394,306.9614
175.5945,1,-176.9453,2.899257,-96.76768,308.7234,270.6288,135.1718,1,-177.2875,2.905424,-96.90742,60.84003,214.3836,314.4574
175.7091,1,-177.2019,2.817012,-96.16077,293.0264,274.3876,125.5457,1,-177.5089,2.958158,-96.34998,49.78082,220.028,321.195
175.8155,1,-177.4266,2.773621,-95.69593,283.4347,60.4323,341.8958,1,-177.6774,2.976326,-95.89578,35.85382,229.0599,329.6788
175.9206,1,-177.6043,2.774389,-95.28844,286.1098,62.56043,342.5716,1,-177.8359,2.964198,-95.48175,37.64441,228.9113,328.3214
176.0282,1,-177.7414,2.792064,-94.9304,290.3098,60.74566,340.6869,1,-177.978,2.955522,-95.11419,38.4697,228.4379,326.9958
176.1295,1,-177.8591,2.80671,-94.61408,293.7997,74.46559,321.1399,1,-178.0996,2.952097,-94.79131,38.80543,227.9886,325.7767
176.2332,1,-177.9561,2.802284,-94.33565,291.7507,72.54131,325.7549,1,-178.2042,2.950611,-94.51311,39.01217,226.9544,324.5786
176.3409,1,-178.0371,2.805378,-94.10244,290.3305,73.39187,325.6111,1,-178.2907,2.949541,-94.27981,38.81781,227.8971,325.4877
176.4533,1,-178.1073,2.813441,-93.88761,287.4773,74.12287,325.8054,1,-178.3689,2.946593,-94.07114,38.70949,228.4912,326.2473
176.5611,1,-178.1252,2.840231,-93.75101,278.5184,314.2887,86.44499,1,-178.4175,2.944451,-93.93925,38.4825,228.1308,325.6096
176.6736,1,-178.1392,2.86439,-93.6686,286.0926,310.0883,93.32902,1,-178.4455,2.954704,-93.84206,36.75518,228.8392,326.2527
176.7803,1,-178.1798,2.839775,-93.63571,281.0976,292.5317,105.8157,1,-178.4446,2.975608,-93.80338,35.00232,229.5519,327.381
176.8917,1,-178.2221,2.801944,-93.64052,275.7491,231.8555,152.6343,1,-178.4213,3.011611,-93.80052,26.37591,232.4574,334.4738
176.9982,1,-178.2314,2.787923,-93.64264,272.9157,350.1852,34.3931,1,-178.4077,3.023631,-93.79849,23.91828,232.0442,335.4409
177.1123,1,-178.2296,2.788242,-93.65201,274.0983,4.936307,20.39774,1,-178.3977,3.019801,-93.80811,21.69484,231.9818,332.6952
177.2156,1,-178.2224,2.783564,-93.668,275.3452,8.337346,17.76514,1,-178.3921,3.015819,-93.82793,18.80824,231.6274,330.734
177.3279,1,-178.2129,2.77842,-93.6918,276.8784,3.929299,24.76859,1,-178.3792,3.017022,-93.85584,16.59268,232.0383,330.7104
