TimeSinceStart,TrackPhase,PosX,PosY,PosZ,RotX,RotY,RotZ,CurrentSpeed,SteeringAngle,AccPedal,BrakePedal
97.42828,0,-168.666,2.903963,-14.61897,359.9808,176.3234,0.03938257,0,-361.4,0,0
97.54092,0,-168.6658,2.90363,-14.61816,0.06355257,176.3088,0.02363298,0,-361.4,0,0
97.65952,0,-168.666,2.903964,-14.61897,359.9808,176.324,0.03938704,0,-361.4,0,0
97.77202,0,-168.666,2.903957,-14.61898,359.9808,176.3244,0.03938353,0,-361.4,0,0
97.88834,0,-168.6661,2.903936,-14.61901,359.9808,176.3244,0.03937961,0,-361.4,0,0
97.99138,0,-168.6662,2.903926,-14.61903,359.9808,176.3238,0.03938013,0,-361.4,0,0
98.10801,0,-168.6662,2.903915,-14.61905,359.9808,176.324,0.03938087,0,-361.4,0,0
98.21298,0,-168.6664,2.903892,-14.6191,359.9808,176.3244,0.03938347,0,-361.4,0,0
98.3287,0,-168.6667,2.903859,-14.61919,359.9808,176.3233,0.03937997,0,-361.4,0,0
98.43907,0,-168.667,2.903828,-14.61928,359.9808,176.3225,0.03937181,0,-361.4,0,0
98.54545,0,-168.6674,2.903722,-14.61946,359.9808,176.3212,0.03937394,0,-361.4,0,0
98.64565,0,-168.6675,2.90367,-14.6195,359.9808,176.3217,0.03938593,0,-361.4,0,0
98.74919,0,-168.6676,2.903605,-14.61951,359.9808,176.3206,0.03937631,0,-361.4,0,0
98.85995,0,-168.6677,2.90354,-14.61951,359.9808,176.3211,0.03938651,0,-359.1924,0,0
98.97143,0,-168.6678,2.903483,-14.61949,359.9808,176.3232,0.03937518,0,-358.0328,0,0
99.0825,0,-168.6679,2.903439,-14.61952,359.9808,176.3243,0.03938233,0,-358.7375,0,0
99.19335,0,-168.6679,2.903433,-14.61951,359.9808,176.3247,0.0393744,0,-360.3392,0,0
99.30495,0,-168.6679,2.90332,-14.61952,359.9808,176.3225,0.03937793,0,-360.3988,0,0
99.42468,0,-168.6679,2.903302,-14.61955,359.9808,176.3222,0.03937604,0,-360.9713,0,0
99.53318,0,-168.6678,2.903345,-14.61951,359.9808,176.3218,0.03936503,0,-360.9994,0,0
99.64037,0,-168.6678,2.903411,-14.61944,359.9808,176.3225,0.03937595,0,-361,0,0
99.75249,0,-168.6678,2.903434,-14.61941,359.9808,176.3222,0.03937421,0,-361,0,0
99.86216,0,-168.6678,2.903564,-14.61932,359.9808,176.3219,0.03937809,0,-361,0,0
99.9743,0,-168.668,2.903919,-14.61929,359.9808,176.3212,0.03938058,0,-361,0,0
100.0908,0,-168.668,2.904033,-14.61927,359.9808,176.3198,0.03937571,0,-361,0,0
100.2018,0,-168.668,2.904135,-14.61924,359.9808,176.3194,0.03938024,0,-361,0,0
100.3107,0,-168.668,2.904321,-14.61919,359.9808,176.3181,0.03938285,0,-361,0,0
100.4221,0,-168.6681,2.904437,-14.61915,359.9808,176.3192,0.03938279,0,-361.2682,0,0
100.5326,0,-168.6681,2.904497,-14.61914,359.9808,176.3226,0.03938086,0,-361.2993,0,0
100.6448,0,-168.6682,2.904511,-14.61914,359.9808,176.3257,0.03937894,0,-361.2443,0,0
100.7574,0,-168.6682,2.904519,-14.61914,359.9808,176.3292,0.03938046,0,-361.2013,0,0
100.8752,0,-168.6682,2.90457,-14.61913,359.9808,176.3325,0.03938041,0,-361.2,0,0
100.9907,0,-168.6683,2.904724,-14.6191,359.9808,176.3347,0.03938481,0,-361.2,0,0
101.0965,0,-168.6684,2.904835,-14.61907,359.9808,176.3373,0.03938408,0,-361.2,0,0
101.2009,0,-168.6685,2.904884,-14.61906,359.9808,176.3377,0.03938529,0,-360.8551,0,0
101.3167,0,-168.6685,2.90483,-14.61893,0.01861335,176.3115,0.04829954,0,-360.4127,0,0
101.4228,0,-168.6685,2.904944,-14.61904,359.9808,176.3396,0.03938088,0,-360.4003,0,0
101.5232,0,-168.6685,2.904974,-14.61903,359.9808,176.3396,0.03938222,0,-361.3439,0,0
101.6269,0,-168.6687,2.905131,-14.61898,359.9808,176.3391,0.03938033,0,-361.4953,0,0
101.7421,0,-168.6689,2.905351,-14.61891,359.9808,176.3388,0.03937991,0,-361.4229,0,0
101.8585,0,-168.6691,2.905605,-14.61883,359.9808,176.3402,0.0393811,0,-361.3035,0,0
101.9682,0,-168.6693,2.905761,-14.61878,359.9808,176.34,0.03938216,0,-361.3,0,0
102.0879,0,-168.6694,2.905842,-14.61875,359.9808,176.3406,0.03937986,0,-361.9014,0,0
102.2007,0,-168.6694,2.905893,-14.61873,359.9808,176.3417,0.03937938,0,-361.9978,0,0
102.3203,0,-168.6694,2.9059,-14.61872,359.9808,176.3413,0.03937823,0,-362,0,0
102.4339,0,-168.6695,2.905933,-14.61866,359.9808,176.3395,0.03938041,-0.01216725,-362,0,0.04
102.5467,0,-168.6696,2.905987,-14.6164,359.9808,176.3374,0.03937883,-0.05728823,-362.1112,0,0.04
102.6557,0,-168.6697,2.905988,-14.61106,359.9808,176.3334,0.03937899,-0.1008968,-362.1972,0,0.04
102.7662,0,-168.6698,2.905988,-14.60511,359.9808,176.33,0.03938175,0,-362.2,0,0
102.8776,0,-168.6698,2.905998,-14.60511,359.9808,176.3269,0.03938081,0,-362.1286,0,0
102.9889,0,-168.6698,2.906013,-14.6051,359.9808,176.3264,0.03938219,0,-362.1008,0,0
103.0948,0,-168.6699,2.906021,-14.6051,359.9808,176.3248,0.03938031,0,-362.1,0,0
103.2011,0,-168.6698,2.906021,-14.6051,359.9808,176.323,0.03937935,0,-362.1,0,0
103.3048,0,-168.6698,2.906021,-14.6051,359.9808,176.3224,0.03938009,0,-362.1,0,0
103.4129,0,-168.6699,2.906036,-14.6051,359.9808,176.3224,0.03938116,0,-362.1,0,0
103.5216,0,-168.6698,2.906036,-14.6051,359.9808,176.3183,0.03938049,0,-362.1,0,0
103.6312,0,-168.6698,2.906036,-14.6051,359.9808,176.3159,0.03938054,0,-362.1,0,0
103.7408,0,-168.6698,2.906036,-14.6051,359.9808,176.3143,0.03938088,0,-362.1,0,0
103.8511,0,-168.6698,2.906036,-14.6051,359.9808,176.3109,0.03938089,0,-362.1,0,0
103.9635,0,-168.6698,2.906036,-14.6051,359.9808,176.3109,0.03938122,0,-362.1,0,0
104.0798,0,-168.6698,2.906036,-14.6051,359.9808,176.3085,0.0393805,0,-362.1,0,0
104.1911,0,-168.6698,2.906036,-14.6051,359.9808,176.3083,0.03938026,0,-362.1,0,0
104.3039,0,-168.6698,2.906036,-14.6051,359.9808,176.308,0.03938009,0,-362.1,0,0
104.4185,0,-168.6698,2.906037,-14.6051,359.9808,176.3031,0.03937995,0,-362.1,0,0
104.5317,0,-168.6698,2.906036,-14.6051,359.9808,176.3003,0.03938111,0,-362.1,0,0
104.6492,0,-168.6698,2.906036,-14.6051,359.9808,176.2985,0.03938015,0,-362.1,0,0
104.7597,0,-168.6698,2.906036,-14.6051,359.9808,176.2974,0.03938083,0,-362.1,0,0
104.871,0,-168.6697,2.906036,-14.6051,359.9808,176.2974,0.03938098,0,-362.1,0,0
104.9818,0,-168.6697,2.906036,-14.6051,359.9808,176.2974,0.03938091,0,-362.1,0,0
105.0934,0,-168.6698,2.906036,-14.6051,359.9808,176.2974,0.03938119,0,-362.1,0,0
105.2095,0,-168.6697,2.906036,-14.6051,359.9808,176.2939,0.03938176,0,-362.1,0,0
105.3192,0,-168.6697,2.906042,-14.6051,359.9808,176.2932,0.03938164,0,-362.1,0,0
105.4321,0,-168.6696,2.906071,-14.60517,359.9645,176.2882,0.02397987,0,-362.1,0,0
105.5455,0,-168.6697,2.906042,-14.6051,359.9808,176.2913,0.03938054,0,-362.1,0,0
105.6479,0,-168.6697,2.906042,-14.60511,359.9808,176.2913,0.03938092,0,-362.1,0,0
105.7539,0,-168.6697,2.906042,-14.6051,359.9808,176.2913,0.03938069,0,-362.1,0,0
105.8618,0,-168.6697,2.906042,-14.60511,359.9808,176.2893,0.03938167,0,-362.1,0,0
105.9741,0,-168.6697,2.906042,-14.60511,359.9808,176.2886,0.03938146,0,-362.1,0,0
106.0753,0,-168.6697,2.906042,-14.60511,359.9808,176.2887,0.03938221,0,-362.1,0,0
106.1861,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938153,0,-362.1,0,0
106.3,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938209,0,-362.1,0,0
106.4015,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938022,0,-362.1,0,0
106.5118,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938152,0,-362.1,0,0
106.6243,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938076,0,-362.1,0,0
106.7353,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938062,0,-362.1,0,0
106.8399,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.0393819,0,-362.1,0,0
106.9498,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938212,0,-362.1,0,0
107.0628,0,-168.6697,2.906042,-14.6051,359.9808,176.2889,0.03938079,0,-362.1,0,0
107.1636,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938147,0,-362.1,0,0
107.2688,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938147,0,-362.1,0,0
107.38,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938147,0,-362.1,0,0
107.4955,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.0393814,0,-362.1,0,0
107.6146,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938136,0,-362.1,0,0
107.726,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938118,0,-362.1,0,0
107.8366,0,-168.6697,2.906042,-14.60511,359.9808,176.2889,0.03938036,0,-362.1,0,0
107.9498,0,-168.6697,2.906042,-14.60511,359.9808,176.2886,0.03938135,0,-362.1,0,0
108.0566,0,-168.6697,2.906042,-14.60511,359.9808,176.2859,0.03938112,0,-362.1,0,0
108.166,0,-168.6697,2.906076,-14.6051,359.9808,176.2717,0.03937998,0,-362.1,0,0
108.2765,0,-168.6699,2.906253,-14.60505,359.9808,176.2692,0.03938129,0,-362.1,0,0
108.3814,0,-168.6699,2.90617,-14.60471,-0.001205951,176.2025,0.06758915,0,-362.1,0,0
108.4985,0,-168.6704,2.906521,-14.60497,359.9808,176.2686,0.03938211,0,-362.1,0,0
108.61,0,-168.6704,2.906564,-14.60495,359.9808,176.2683,0.03938371,0,-362.1,0,0
108.7283,0,-168.6704,2.906564,-14.60495,359.9808,176.2683,0.03937912,0,-362.1,0,0
108.8424,0,-168.6704,2.906564,-14.60495,359.9808,176.2683,0.039386,0,-362.1,0,0
108.9612,0,-168.6705,2.90658,-14.60495,359.9808,176.2698,0.03938147,0,-362.1,0,0
109.0744,0,-168.6706,2.906658,-14.60493,359.9808,176.2716,0.03938384,0,-362.1,0,0
109.1759,0,-168.6709,2.90688,-14.60486,359.9808,176.2724,0.0393795,0,-362.1,0,0
109.28,0,-168.6711,2.907027,-14.60482,359.9808,176.2713,0.03938348,0,-362.1,0,0
109.3821,0,-168.6712,2.907078,-14.6048,359.9808,176.2704,0.03938176,0,-362.1,0,0
109.488,0,-168.6712,2.907078,-14.6048,359.9808,176.2701,0.03938101,0,-362.1,0,0
109.5883,0,-168.6712,2.907078,-14.6048,359.9808,176.2691,0.03938154,0,-362.1,0,0
109.708,0,-168.6712,2.907077,-14.6048,359.9808,176.2685,0.03937991,0,-362.1,0,0
109.8176,0,-168.6712,2.907092,-14.6048,359.9808,176.2683,0.03938123,0,-362.1,0,0
109.9309,0,-168.6712,2.907104,-14.6048,359.9808,176.2678,0.03938155,0,-362.1,0,0
110.0396,0,-168.6712,2.907104,-14.6048,359.9808,176.266,0.03938063,0,-362.1,0,0
110.1509,0,-168.6712,2.907104,-14.6048,359.9808,176.2645,0.03938001,0,-362.1,0,0
110.2626,0,-168.6712,2.907104,-14.6048,359.9808,176.2643,0.03937948,0,-362.1,0,0
110.3759,0,-168.6712,2.907104,-14.6048,359.9808,176.2626,0.03937992,0,-362.1,0,0
110.4929,0,-168.6712,2.907104,-14.6048,359.9808,176.2626,0.03938066,0,-362.1,0,0
110.6044,0,-168.6712,2.907104,-14.6048,359.9808,176.2588,0.03938011,0,-362.1,0,0
110.716,0,-168.6712,2.907104,-14.6048,359.9808,176.2582,0.03937984,0,-362.1,0,0
110.829,0,-168.6712,2.907104,-14.6048,359.9808,176.2574,0.03938061,0,-362.1,0,0
110.9374,0,-168.6712,2.907104,-14.6048,359.9808,176.2563,0.03938014,0,-362.1,0,0
111.0448,0,-168.6712,2.907104,-14.6048,359.9808,176.256,0.03938113,0,-362.1,0,0
111.1523,0,-168.6712,2.907104,-14.6048,359.9808,176.2552,0.03938049,0,-362.1,0,0
111.2634,0,-168.6712,2.907104,-14.6048,359.9808,176.2552,0.03938078,0,-362.1,0,0
111.3736,0,-168.6712,2.907104,-14.6048,359.9808,176.2552,0.03937997,0,-362.1,0,0
111.4885,0,-168.6712,2.907104,-14.6048,359.9808,176.2552,0.03938096,0,-362.1,0,0
111.5961,0,-168.6712,2.907104,-14.6048,359.9808,176.2552,0.03938146,0,-362.1,0,0
111.7084,0,-168.6712,2.907104,-14.6048,359.9808,176.2545,0.03938038,0,-362.1,0,0
111.8207,0,-168.6712,2.907104,-14.6048,359.9808,176.2529,0.03938102,0,-362.1,0,0
111.931,0,-168.6712,2.907104,-14.6048,359.9808,176.25,0.03938147,0,-362.1,0,0
112.0374,0,-168.6712,2.907104,-14.6048,359.9808,176.25,0.03938184,0,-362.1,0,0
112.1442,0,-168.6712,2.907104,-14.6048,359.9808,176.2486,0.03938047,0,-362.1,0,0
112.248,0,-168.6712,2.907104,-14.6048,359.9808,176.2475,0.03938089,0,-362.1,0,0
112.3526,0,-168.6711,2.907104,-14.6048,359.9808,176.2466,0.0393813,0,-362.1,0,0
112.4698,0,-168.6711,2.907104,-14.6048,359.9808,176.246,0.03938103,0,-362.1,0,0
112.5813,0,-168.6711,2.907104,-14.6048,359.9808,176.2453,0.03938109,0,-362.1,0,0
112.6948,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03937977,0,-362.1,0,0
112.81,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938046,0,-362.1,0,0
112.9233,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938085,0,-362.1,0,0
113.0332,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938079,0,-362.1,0,0
113.1466,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938113,0,-362.1,0,0
113.2652,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938063,0,-362.1,0,0
113.3772,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938158,0,-362.1,0,0
113.4897,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938064,0,-362.1,0,0
113.5993,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938068,0,-362.1,0,0
113.7095,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.0393809,0,-362.1,0,0
113.8201,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938133,0,-362.1,0,0
113.9363,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938085,0,-362.1,0,0
114.0469,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938141,0,-362.1,0,0
114.158,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938093,0,-362.1,0,0
114.271,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938108,0,-362.1,0,0
114.3789,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938186,0,-362.1,0,0
114.4838,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938052,0,-362.1,0,0
114.5885,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938099,0,-362.1,0,0
114.7014,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938027,0,-362.1,0,0
114.8045,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.0393807,0,-362.1,0,0
114.9222,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938073,0,-362.1,0,0
115.0341,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938064,0,-362.1,0,0
115.1427,0,-168.6711,2.90712,-14.60482,359.978,176.2457,0.03924304,0,-362.1,0,0
115.2523,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938115,0,-362.1,0,0
115.3581,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938047,0,-362.1,0,0
115.4621,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938105,0,-362.1,0,0
115.5758,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938034,0,-362.1,0,0
115.6847,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938008,0,-362.1,0,0
115.7945,0,-168.6711,2.907101,-14.6048,359.9825,176.2328,0.03962386,0,-362.1,0,0
115.9043,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938094,0,-362.1,0,0
116.0163,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938015,0,-362.1,0,0
116.1266,0,-168.6711,2.907104,-14.6048,359.9808,176.2448,0.03938114,0,-362.1,0,0
116.2431,0,-168.6711,2.907104,-14.6048,359.9808,176.241,0.03938014,0,-362.1,0,0
116.3543,0,-168.6711,2.907104,-14.60481,359.9808,176.2326,0.03938079,0,-362.1,0,0
116.4657,0,-168.6711,2.907117,-14.6048,359.9808,176.2298,0.03938048,0,-362.1,0,0
116.5778,0,-168.6711,2.907146,-14.60479,359.9808,176.2298,0.03938066,0,-362.1,0,0
116.69,0,-168.6711,2.907146,-14.60479,359.9808,176.2301,0.03938175,0,-362.1,0,0
116.7922,0,-168.6711,2.907146,-14.60479,359.9808,176.2299,0.03938044,0,-362.1,0,0
116.9032,0,-168.6711,2.907146,-14.60479,359.9808,176.2299,0.03937966,0,-362.1,0,0
117.0167,0,-168.6711,2.907146,-14.60479,359.9808,176.2299,0.03938069,0,-362.1,0,0
117.1305,0,-168.6711,2.907146,-14.60479,359.9808,176.2299,0.03938054,0,-362.1,0,0
117.2443,0,-168.6711,2.907146,-14.60479,359.9808,176.2299,0.03938139,0,-362.1,0,0
117.3603,0,-168.6552,2.900337,-14.60545,0.0158877,176.2697,359.9829,0,-362.1,0,0
117.474,0,-168.6551,2.900337,-14.60545,0.0158885,176.2697,359.9829,0,-362.1,0,0
117.5885,0,-168.6552,2.900337,-14.60545,0.01589197,176.2697,359.9829,0,-362.1,0,0
117.7049,0,-168.6551,2.900337,-14.60545,0.01588941,176.2697,359.9829,0,-362.1,0,0
117.8141,0,-168.6551,2.900337,-14.60545,0.01589454,176.2697,359.9829,0,-362.1,0,0
117.9274,0,-168.6551,2.900337,-14.60545,0.01587659,176.2697,359.9829,0,-362.1,0,0
118.0416,0,-168.6552,2.900336,-14.60545,0.01589197,176.2697,359.9829,0,-362.1,0,0
118.1529,0,-168.6552,2.900337,-14.60545,0.01588507,176.2697,359.9829,0,-362.1,0,0
118.2551,0,-168.6551,2.900337,-14.60545,0.01588723,176.2697,359.9829,0,-362.1,0,0
118.3645,0,-168.6552,2.900337,-14.60545,0.01588637,176.2697,359.9829,0,-362.1,0,0
118.4665,0,-168.6552,2.900337,-14.60545,0.0158864,176.2697,359.9829,0,-362.1,0,0
118.5778,0,-168.6551,2.900337,-14.60545,0.01588756,176.2686,359.9829,0,-362.1,0,0
118.6915,0,-168.6551,2.900337,-14.60545,0.01588833,176.2652,359.9829,0,-362.1,0,0
118.7923,0,-168.6552,2.90034,-14.60546,0.01854147,176.2709,359.988,0,-362.1,0,0
118.9107,0,-168.6551,2.900337,-14.60545,0.01588795,176.2639,359.9829,0,-362.1,0,0
119.0124,0,-168.6551,2.900337,-14.60545,0.01588065,176.2637,359.9829,0,-362.1,0,0
119.1282,0,-168.6551,2.900337,-14.60545,0.0158877,176.2635,359.9829,0,-362.1,0,0
119.2282,0,-168.6551,2.900337,-14.60545,0.01588726,176.2635,359.9829,0,-362.1,0,0
119.3284,0,-168.6551,2.900337,-14.60545,0.01588951,176.2635,359.9829,0,-362.1,0,0
119.4286,0,-168.6551,2.900337,-14.60545,0.01588276,176.2635,359.9829,0,-362.1,0,0
119.5293,0,-168.6551,2.900337,-14.60545,0.01588749,176.2635,359.9829,0,-362.1,0,0
119.6456,0,-168.6551,2.900337,-14.60545,0.01588181,176.2628,359.9829,0,-362.1,0,0
119.7458,0,-168.6551,2.900337,-14.60545,0.01588754,176.2628,359.9829,0,-362.1,0,0
119.8629,0,-168.6551,2.900337,-14.60545,0.0158841,176.2628,359.9829,0,-362.1,0,0
119.9632,0,-168.6551,2.900337,-14.60545,0.01588518,176.2625,359.9829,0,-362.1,0,0
120.0639,0,-168.6551,2.900337,-14.60545,0.01588549,176.2623,359.9829,0,-362.1,0,0
120.1653,0,-168.6551,2.900337,-14.60545,0.01588822,176.2623,359.9829,0,-362.1,0,0
120.2754,0,-168.6551,2.900336,-14.60545,0.01588863,176.2625,359.9829,0,-362.1,0,0
120.3831,0,-168.6551,2.900337,-14.60545,0.01588953,176.2622,359.9829,0,-362.1,0,0
120.4991,0,-168.6551,2.900337,-14.60545,0.01588596,176.2619,359.9829,0,-362.1,0,0
120.6107,0,-168.6551,2.900337,-14.60545,0.01588619,176.2619,359.9829,0,-362.1,0,0
120.7131,0,-168.6551,2.900336,-14.60545,0.01588919,176.2608,359.9829,0,-362.1,0,0
120.8268,0,-168.6551,2.900337,-14.60545,0.01588107,176.2603,359.9829,0,-362.1,0,0
120.9354,0,-168.6551,2.900337,-14.60545,0.01588211,176.2603,359.9829,0,-362.1,0,0
121.0457,0,-168.6551,2.900337,-14.60545,0.01588893,176.2603,359.9829,0,-362.1,0,0
121.1597,0,-168.6552,2.900298,-14.60543,0.01851602,176.2642,359.9942,0,-362.1,0,0
121.2702,0,-168.6551,2.900337,-14.60545,0.01588635,176.2603,359.9829,0,-362.1,0,0
121.3796,0,-168.6551,2.900337,-14.60545,0.0158853,176.2603,359.9829,0,-362.1,0,0
121.4891,0,-168.6551,2.900337,-14.60545,0.01588339,176.2603,359.9829,0,-362.1,0,0
121.5999,0,-168.6551,2.900337,-14.60545,0.01588715,176.2579,359.9829,0,-362.1,0,0
121.7109,0,-168.6551,2.900337,-14.60545,0.01588832,176.2576,359.9829,0,-362.1,0,0
121.8276,0,-168.6551,2.900337,-14.60545,0.01588603,176.2573,359.9829,0,-362.1,0,0
121.9378,0,-168.6551,2.900337,-14.60545,0.01588334,176.2569,359.9829,0,-362.1,0,0
122.049,0,-168.6548,2.900543,-14.6056,359.9836,176.2383,359.9633,0,-362.1,0,0
122.1558,0,-168.6551,2.900337,-14.60545,0.01588834,176.2561,359.9829,0,-362.1,0,0
122.2658,0,-168.6551,2.900337,-14.60545,0.01588592,176.2556,359.9829,0,-362.1,0,0
122.3701,0,-168.6551,2.900337,-14.60545,0.01588356,176.2552,359.9829,0,-362.1,0,0
122.4811,0,-168.6551,2.900337,-14.60545,0.01589036,176.2552,359.9829,0,-362.1,0,0
122.5889,0,-168.6551,2.900337,-14.60545,0.01588822,176.2552,359.9829,0,-362.1,0,0
122.6981,0,-168.6551,2.900337,-14.60545,0.01588589,176.2552,359.9829,0,-362.1,0,0
122.8009,0,-168.6551,2.900337,-14.60545,0.01589032,176.2519,359.9829,0,-362.1,0,0
122.9147,0,-168.6551,2.900337,-14.60545,0.01588885,176.2519,359.9829,0,-362.1,0,0
123.0247,0,-168.6551,2.900337,-14.60545,0.01589013,176.2519,359.9829,0,-362.1,0,0
123.1272,0,-168.6551,2.900337,-14.60545,0.01588904,176.2519,359.9829,0,-362.1,0,0
123.2436,0,-168.6551,2.900336,-14.60545,0.01589075,176.2519,359.9829,0,-362.1,0,0
123.3527,0,-168.6551,2.900337,-14.60545,0.01588671,176.2519,359.9829,0,-362.1,0,0
123.465,0,-168.6551,2.900337,-14.60545,0.01588992,176.2519,359.9829,0,-362.1,0,0
123.5834,0,-168.6551,2.900337,-14.60545,0.01588796,176.2519,359.9829,0,-362.1,0,0
123.6938,0,-168.6551,2.900337,-14.60545,0.0158818,176.2519,359.9829,0,-362.1,0,0
123.8081,0,-168.6551,2.900336,-14.60545,0.01588435,176.2519,359.9829,0,-362.1,0,0
123.9234,0,-168.6551,2.900337,-14.60545,0.01588305,176.2519,359.9829,0,-362.1,0,0
124.0262,0,-168.655,2.900337,-14.60545,0.01588411,176.2479,359.9829,0,-362.1,0,0
124.137,0,-168.655,2.900337,-14.60545,0.01588831,176.2473,359.9829,0,-362.1,0,0
124.2506,0,-168.655,2.900337,-14.60545,0.01588946,176.247,359.9829,0,-362.1,0,0
124.3651,0,-168.655,2.900337,-14.60545,0.01588431,176.2471,359.9829,0,-362.1,0,0
124.4819,0,-168.655,2.900337,-14.60545,0.01588816,176.2469,359.9829,0,-362.1,0,0
124.5921,0,-168.655,2.900337,-14.60545,0.0158796,176.2468,359.9829,0,-362.1,0,0
124.7012,0,-168.655,2.900337,-14.60545,0.01588409,176.2468,359.9829,0,-362.1,0,0
124.8118,0,-168.655,2.900337,-14.60545,0.0158856,176.2468,359.9829,0,-362.1,0,0
124.9224,0,-168.655,2.900337,-14.60545,0.01588342,176.2468,359.9829,0,-362.1,0,0
125.0363,0,-168.655,2.900337,-14.60545,0.01588769,176.2468,359.9829,0,-362.1,0,0
125.1378,0,-168.655,2.900337,-14.60545,0.01588212,176.2466,359.9829,0,-362.1,0,0
125.2479,0,-168.655,2.900337,-14.60545,0.01588874,176.2466,359.9829,0,-362.1,0,0
125.3496,0,-168.655,2.900337,-14.60545,0.01588768,176.2466,359.9829,0,-362.1,0,0
125.4644,0,-168.655,2.900337,-14.60545,0.01588469,176.2466,359.9829,0,-362.1,0,0
125.573,0,-168.655,2.900337,-14.60545,0.01588372,176.2464,359.9829,0,-362.1,0,0
125.6856,0,-168.655,2.900337,-14.60545,0.01589091,176.2452,359.9829,0,-362.1,0,0
125.798,0,-168.655,2.900337,-14.60545,0.015882,176.2451,359.9829,0,-362.1,0,0
125.91,0,-168.655,2.900337,-14.60545,0.01588662,176.2445,359.9829,0,-362.1,0,0
126.0208,0,-168.655,2.900337,-14.60545,0.01588322,176.2445,359.9829,0,-362.1,0,0
126.1368,0,-168.655,2.900337,-14.60545,0.01588502,176.2445,359.9829,0,-362.1,0,0
126.2469,0,-168.655,2.900336,-14.60545,0.01588714,176.2445,359.9829,0,-362.1,0,0
126.3558,0,-168.655,2.900337,-14.60545,0.01588515,176.2445,359.9829,0,-362.1,0,0
126.4588,0,-168.655,2.900337,-14.60545,0.01588994,176.2445,359.9829,0,-362.1,0,0
126.5689,0,-168.655,2.900337,-14.60545,0.01588302,176.2445,359.9829,0,-362.1,0,0
126.6788,0,-168.6552,2.900308,-14.60543,0.01921106,176.256,359.9906,0,-362.1,0,0
126.7905,0,-168.655,2.900337,-14.60545,0.01588832,176.2445,359.9829,0,-362.1,0,0
126.9054,0,-168.655,2.900337,-14.60545,0.01588672,176.2445,359.9829,0,-362.1,0,0
127.0147,0,-168.655,2.900337,-14.60545,0.01588523,176.2445,359.9829,0,-362.1,0,0
127.1234,0,-168.655,2.900337,-14.60545,0.01588694,176.2445,359.9829,0,-362.1,0,0
127.2351,0,-168.655,2.900337,-14.60545,0.01589116,176.2393,359.9829,0,-362.1,0,0
127.3463,0,-168.655,2.900337,-14.60545,0.01588978,176.239,359.9829,0,-362.1,0,0
127.4591,0,-168.655,2.900337,-14.60545,0.01588711,176.239,359.9829,0,-362.1,0,0
127.5711,0,-168.655,2.900337,-14.60545,0.01588712,176.2382,359.9829,0,-362.1,0,0
