TimeSinceStart,IsLeftTracked,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,IsRightTracked,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ
29.62605,1,-0.1868683,2.800066,0.2844901,323.5081,94.34204,150.4215,1,0.1066349,2.791467,0.3428572,8.993013,69.03551,321.2235
29.74605,1,-0.1284716,2.866117,0.3806337,293.8806,43.02314,206.0679,1,0.1133,2.780746,0.344733,12.16956,55.27657,325.0928
29.86605,1,-0.134174,2.839632,0.3834959,292.5889,103.4649,123.9779,1,0.1063583,2.764934,0.3446778,12.41974,57.70337,323.2969
29.98605,1,-0.1639761,2.866393,0.3847405,301.5412,99.58039,134.9068,1,0.1041564,2.755582,0.3446683,22.61094,57.33981,308.0735
30.10605,1,-0.1664705,2.873214,0.3825788,311.0879,91.27367,145.5288,1,0.1167617,2.757845,0.3317285,31.52615,62.19803,307.0509
30.22605,1,-0.175142,2.862642,0.3753553,317.0826,89.20654,148.3434,1,0.1461735,2.771922,0.3271265,43.76618,56.67363,298.7439
30.34605,1,-0.1733089,2.860594,0.3746297,316.9617,90.58998,146.0972,1,0.1583261,2.764067,0.3228889,54.6855,55.7555,300.4996
30.46605,1,-0.1793815,2.855406,0.3769163,319.695,91.25555,146.8541,1,0.153051,2.750579,0.3197399,56.24648,52.41139,300.0293
30.58605,1,-0.178133,2.857086,0.3761939,318.3053,91.32736,147.3734,1,0.1532434,2.753232,0.3205355,57.61015,50.48235,297.5189
30.70605,1,-0.1766685,2.857376,0.3730131,317.5004,91.28876,147.6599,1,0.1498704,2.755833,0.3198389,57.34946,52.12514,299.695
30.82605,1,-0.1767302,2.854575,0.3756511,317.2015,91.27499,148.0399,1,0.1475874,2.758569,0.3233621,57.58043,53.5211,303.9329
30.94605,1,-0.1744873,2.853834,0.3847874,317.0062,91.69142,147.4344,1,0.147861,2.75857,0.3378285,58.71194,49.392,302.6425
31.06605,1,-0.1739143,2.852464,0.4064641,317.4969,92.1524,146.4303,1,0.1477152,2.760343,0.3658697,63.20537,39.32288,297.3992
31.18605,1,-0.1732162,2.839351,0.4413777,317.2453,92.53538,144.5765,1,0.1463773,2.757951,0.4042201,59.85651,50.39399,307.9805
31.30605,1,-0.1713735,2.833141,0.4824559,316.6935,93.73315,143.1349,1,0.1471725,2.759274,0.446161,59.40395,51.39577,308.8163
31.42605,1,-0.1701367,2.835773,0.535113,314.7653,92.95866,144.4774,1,0.1455344,2.766376,0.4989174,61.80114,62.77061,319.9383
31.54605,1,-0.1714205,2.83383,0.5977309,314.3887,94.42387,144.4819,1,0.1479394,2.766504,0.5626137,60.41639,64.40466,323.6568
31.66605,1,-0.1723194,2.833102,0.6778569,313.9463,92.87789,146.9219,1,0.1490187,2.767468,0.6462255,59.33857,68.28866,327.2879
31.78605,1,-0.1728206,2.833378,0.7724429,313.175,92.24612,148.8618,1,0.1509856,2.770484,0.7422622,58.62804,69.61358,328.3689
31.90605,1,-0.1730852,2.831979,0.8833173,312.089,91.65526,150.6924,1,0.1527735,2.777093,0.8527097,58.82871,74.94485,333.4731
32.02605,1,-0.173562,2.826105,1.009253,313.5017,92.87424,149.4801,1,0.1540274,2.773839,0.9795356,58.7722,72.05373,330.9094
32.14605,1,-0.1707436,2.82496,1.152198,313.1395,92.76492,149.6596,1,0.1545579,2.780787,1.120925,59.08433,73.61749,331.9308
32.26605,1,-0.1686611,2.820077,1.320411,313.1456,92.84116,149.7001,1,0.1557406,2.781251,1.287821,58.85849,75.03988,333.2359
32.38605,1,-0.1691698,2.819214,1.50911,313.3175,92.82226,150.8474,1,0.155162,2.783969,1.475666,58.76586,76.21535,334.1211
32.50605,1,-0.1663213,2.813688,1.725095,313.3973,91.88913,151.4859,1,0.1592913,2.783944,1.693681,59.01285,75.99367,333.8804
32.62605,1,-0.1657598,2.812198,1.97106,313.127,91.10034,153.0543,1,0.1611659,2.783559,1.939532,59.13973,76.46207,333.928
32.74605,1,-0.1636866,2.812112,2.247216,312.8816,90.16158,153.9011,1,0.1627202,2.782833,2.212001,58.67271,75.74509,333.1488
32.86605,1,-0.1642461,2.838078,2.557131,311.4525,89.53823,154.6812,1,0.1613642,2.772091,2.517515,61.6636,73.1091,331.6986
32.98605,1,-0.1616934,2.862956,2.902363,315.1675,92.00649,150.0058,1,0.1565994,2.780356,2.848055,72.55811,85.77023,348.2517
33.10605,1,-0.1587034,2.874574,3.295705,335.1019,85.72063,151.1066,1,0.1531795,2.793527,3.212806,65.7296,100.6686,5.53589
33.22605,1,-0.1537255,2.890852,3.718433,337.9722,89.20815,149.4001,1,0.1604508,2.786957,3.644763,62.0347,105.9781,9.839358
33.34605,1,-0.143547,2.902434,4.18947,338.7353,89.84257,151.558,1,0.1785277,2.778496,4.111127,65.78178,106.1779,11.35024
33.46605,1,-0.1284304,2.931747,4.712217,344.5003,91.47282,151.5886,1,0.2188932,2.768598,4.627898,80.67384,218.4025,126.6581
33.58605,1,-0.09606067,2.960315,5.276019,351.2965,93.02975,151.0681,1,0.2327051,2.779248,5.16863,82.64085,172.3861,78.46005
33.70605,1,-0.06735372,2.95514,5.886241,351.1557,89.21664,153.8869,1,0.2550972,2.787158,5.761821,80.6586,144.3951,50.0378
33.82605,1,-0.05363262,2.926931,6.524819,350.8507,92.30615,151.0332,1,0.2837555,2.783226,6.413565,80.60139,146.0555,50.45804
33.94605,1,-0.02227594,2.89078,7.210425,349.9278,96.81922,143.775,1,0.3215796,2.784317,7.112872,80.1074,144.1295,47.57344
34.06605,1,0.02478395,2.842847,7.952763,12.35635,84.52082,143.5895,1,0.367197,2.795347,7.860861,79.77126,152.6986,50.84238
34.18605,1,0.09911954,2.811198,8.714698,359.4532,87.60986,156.758,1,0.4280392,2.823641,8.681557,81.5899,123.1227,17.55058
34.30605,1,0.1649986,2.788846,9.53629,2.877203,92.59015,164.1455,1,0.4252315,2.924381,9.590522,81.10481,176.1695,58.6675
34.42605,1,0.2698287,2.794465,10.39642,15.21743,94.41674,170.9153,1,0.4730592,2.942926,10.54422,57.30639,119.3569,325.8498
34.54605,1,0.3646058,2.862554,11.34623,334.7612,119.8631,153.833,1,0.5697966,2.942905,11.56097,39.30263,91.85603,310.2121
34.66605,1,0.4357449,2.929178,12.33911,331.4377,136.1288,134.4588,1,0.6590644,2.975888,12.61487,4.567509,71.12869,312.2461
34.78605,1,0.5277276,2.934963,13.43349,338.9839,138.7777,123.5687,1,0.6770453,2.996917,13.72748,346.5654,57.82949,322.3073
34.90605,1,0.5934161,2.936022,14.57865,342.6014,141.9178,120.8768,1,0.6696824,2.974884,14.8485,338.4341,68.19872,328.4574
35.02605,1,0.618475,2.916734,15.79018,340.0369,138.9391,121.6176,1,0.7410468,2.996547,16.06861,346.7034,69.85072,325.5302
35.14605,1,0.6166389,2.904264,17.0715,330.5417,137.5471,128.7822,1,0.7903321,3.029528,17.3431,355.1869,64.79507,335.6715
35.26605,1,0.5579497,2.880653,18.43932,332.6359,93.73972,182.3179,1,0.7760928,3.014608,18.66491,26.6831,93.26027,338.6736
35.38605,1,0.4670839,2.871524,19.81898,353.4101,83.54175,203.0341,1,0.7859557,2.883776,20.01814,26.68066,93.35644,335.9133
35.50605,1,0.3574112,2.790727,21.28411,1.121037,100.7572,132.8445,1,0.6608965,2.840574,21.4102,43.33017,83.41873,344.2617
35.62605,1,0.1441308,2.785993,22.84792,2.685508,82.61891,166.03,1,0.4777317,2.819411,22.87567,50.66713,123.2067,50.16088
35.74605,1,-0.02317311,2.831574,24.41232,8.799297,87.078,157.7188,1,0.3750406,2.817999,24.40604,48.62778,96.7523,16.18202
35.86605,1,-0.156789,2.86289,26.0695,20.27149,88.02206,148.154,1,0.2995637,2.800119,26.00904,56.57045,92.47899,356.7078
35.98605,1,-0.2373351,2.983057,27.78703,42.83596,98.02565,154.3431,1,0.2320628,2.778299,27.6595,48.83438,79.35519,334.2961
36.10605,1,-0.2495114,2.943768,29.52659,35.24327,101.6721,153.6021,1,0.2120136,2.775233,29.38693,43.21821,76.64127,330.3761
36.22605,1,-0.2162066,2.860954,31.29579,27.58221,96.49163,153.1045,1,0.2517946,2.764573,31.18023,45.39531,81.95142,332.8012
36.34605,1,-0.06112406,2.83844,33.12706,14.95658,96.1913,154.9496,1,0.3724705,2.747503,33.01982,46.94812,81.47626,331.3072
36.46605,1,0.2007031,2.803104,34.97672,20.89512,98.72687,164.2244,1,0.5797613,2.757981,34.91254,46.46477,82.91084,331.3441
36.58605,1,0.5235252,2.764615,36.90984,352.5695,131.7724,159.6253,1,0.8583236,2.755279,36.85596,44.97504,84.4793,330.7181
36.70605,1,0.9321432,2.82078,38.95209,336.5693,142.6564,164.2287,1,1.176629,2.753491,38.86271,44.78973,85.25815,331.1181
36.82605,1,1.305363,2.864239,41.04733,323.8277,147.0554,158.2797,1,1.500355,2.749439,40.93134,44.39972,84.10496,330.8482
36.94605,1,1.636367,2.936862,43.18813,282.3236,139.9445,163.9616,1,1.771684,2.750008,43.07418,44.98738,77.41729,330.5246
37.06605,1,1.817191,2.981448,45.41302,296.8233,120.4201,145.3057,1,1.982934,2.744587,45.26587,40.19364,72.7123,332.6898
37.18605,1,1.862868,2.983009,47.72238,300.018,102.5227,151.4068,1,2.048325,2.748177,47.54779,43.70447,69.67709,331.7145
37.30605,1,1.74189,2.896958,49.99432,4.144887,127.0251,176.2531,1,1.914159,2.747935,49.88451,47.51195,63.2495,326.647
37.42605,1,1.300356,2.75054,52.28023,40.20696,124.7374,172.481,1,1.548313,3.029618,52.15533,13.89646,19.69167,245.5965
37.54605,1,0.5007033,2.799806,54.56721,12.028,93.41994,174.5611,1,1.017833,3.106174,54.39971,312.3516,44.98893,258.663
37.66605,1,-0.270981,2.876415,56.99242,41.88593,110.7591,171.7556,1,0.3126285,3.301478,56.96726,289.425,93.40031,204.2652
37.78605,1,-1.077551,3.052468,59.54424,60.68512,98.85354,115.3856,1,-0.448025,3.134538,59.31068,302.4361,61.46572,265.5974
37.90605,1,-1.663912,3.127733,62.13144,336.0588,142.1931,159.0439,1,-1.339387,2.967516,61.79715,346.3126,3.542124,295.9971
38.02605,1,-2.172369,2.981973,64.59803,47.36362,100.5292,168.8619,1,-2.123261,3.088985,64.3396,334.1898,36.54512,257.8318
38.14605,1,-2.879388,2.733518,67.01268,35.43001,163.9298,149.1167,1,-2.55402,3.026159,66.83143,350.6256,46.33339,273.4341
38.26605,1,-3.174465,2.790783,69.57838,14.5709,157.4279,186.6042,1,-2.84278,2.84569,69.36576,25.55949,54.36219,291.614
38.38605,1,-3.071654,2.794905,72.14917,24.20478,168.5722,179.3583,1,-2.781588,2.741565,71.90297,30.37883,71.13914,318.1775
38.50605,1,-2.446809,2.973539,74.6027,31.88215,155.8123,160.5587,1,-2.335202,2.712554,74.31441,20.5766,81.76302,328.2786
38.62605,1,-1.681802,3.062802,76.98589,10.66879,121.2688,143.4331,1,-1.529477,2.758407,76.61543,28.15723,95.25724,336.2319
38.74605,1,-0.7925654,2.958786,79.28539,350.6773,113.7082,143.2694,1,-0.4797706,2.83892,78.90285,39.41886,104.9227,338.3634
38.86605,1,0.4410568,2.675641,81.15137,325.4605,103.8715,185.7777,1,0.7630716,3.04645,81.13483,50.05458,114.9189,346.0576
38.98605,1,1.891794,2.975868,82.98162,339.9489,163.3042,124.8476,1,2.091855,3.009341,83.17288,334.9747,77.74745,321.7591
39.10605,1,3.246183,3.091086,85.00999,7.130349,159.1379,105.418,1,3.299952,3.014074,85.07488,327.9929,78.48949,357.7238
39.22605,1,4.502636,2.976142,87.02292,11.04304,127.4978,154.1468,1,4.545736,2.858247,86.79632,298.1801,32.60309,14.78483
39.34605,1,5.49664,2.845858,88.95478,314.623,117.6609,152.1454,1,5.699601,2.833581,88.78641,22.89291,54.35255,350.7928
39.46605,1,6.37747,2.726899,90.89467,294.3855,73.53288,192.0549,1,6.607823,2.987293,90.7228,357.4064,52.99146,289.5117
39.58605,1,6.982907,2.797627,92.97186,305.7877,325.3116,306.4962,1,7.221522,3.127929,92.73911,337.0211,76.96706,257.3323
39.70605,1,7.209561,2.821875,95.10677,288.3132,359.0902,250.5593,0,0,0,0,0,0,0
39.82605,1,7.091967,2.83811,97.21082,283.2596,52.33327,188.6214,0,0,0,0,0,0,0
39.94605,1,6.696904,2.869178,99.24318,292.2461,65.90596,162.4453,1,7.188896,3.125479,99.17365,359.9547,77.62495,264.1612
40.06605,1,6.012116,3.006479,101.1745,354.0387,78.7941,154.2294,0,0,0,0,0,0,0
40.18605,1,5.231383,3.040454,103.0743,17.45082,66.78692,154.2174,1,5.608292,2.910805,102.9304,0.1755822,32.89646,266.2695
40.30605,1,4.25935,2.930002,104.7452,35.81187,83.86118,153.5797,1,4.611129,2.818589,104.666,17.14264,31.15433,294.2399
40.42605,1,3.140043,2.802584,106.1975,26.34339,112.2811,170.9369,1,3.473932,2.810141,106.2237,17.94436,30.03835,299.9785
40.54605,1,1.91277,2.740974,107.4167,21.93641,106.604,175.2314,1,2.34045,2.758006,107.5779,27.93644,33.84491,319.2959
40.66605,1,0.8255832,2.854972,108.5722,19.32584,59.20773,157.1983,1,1.305264,2.748824,108.7735,34.07261,37.50373,338.0513
40.78605,1,-0.1461865,3.022235,109.7525,17.91698,60.34322,132.5907,1,0.3666576,2.738473,109.8186,37.65755,36.59521,336.6895
40.90605,1,-0.6395804,3.006838,110.7892,48.06084,107.2753,182.7641,1,-0.4300787,2.745797,110.7151,42.08551,30.06168,334.7593
41.02605,1,-1.336287,2.678637,111.3799,19.202,124.0881,178.9455,1,-1.044841,2.740234,111.4833,39.95401,29.96331,336.5123
41.14605,1,-2.009967,2.807759,111.9355,16.32834,73.80898,174.3522,1,-1.5091,2.732547,112.1281,47.4861,34.60557,334.7822
41.26605,1,-2.365721,2.866136,112.464,34.67542,97.81635,184.1166,1,-1.855903,2.735736,112.6225,48.95416,39.82605,335.3729
41.38605,1,-2.679131,2.982035,112.9065,55.86638,87.87276,151.4734,1,-2.080556,2.742078,112.9825,52.16826,44.19016,338.9597
41.50605,1,-2.740473,3.057661,113.2739,33.30708,83.96512,139.1626,1,-2.224421,2.74566,113.2146,55.96619,48.29015,340.4642
41.62605,1,-2.573065,3.013318,113.4021,16.92863,88.75646,162.6331,1,-2.300678,2.74528,113.324,52.83319,46.99409,338.6111
41.74605,1,-2.59684,2.88804,113.421,26.2163,96.99831,149.3811,1,-2.30175,2.739691,113.3276,47.61386,44.20504,339.2453
41.86605,1,-2.611687,2.914759,113.4153,27.42541,94.566,152.9878,1,-2.29976,2.734929,113.3292,49.33924,46.31295,341.0374
41.98605,1,-2.598655,2.92411,113.4114,35.17747,87.37978,149.3015,1,-2.302814,2.73988,113.3314,48.55714,53.88761,346.6469
42.10605,1,-2.596861,2.926483,113.4143,35.48949,86.24631,149.9108,1,-2.301519,2.737212,113.3356,43.03445,59.73336,349.7599
42.22605,1,-2.616678,2.962796,113.4164,35.92546,74.75272,139.8825,1,-2.298639,2.731312,113.3419,26.82325,74.53367,4.518704
42.34605,1,-2.667113,2.997354,113.4114,20.8378,76.24277,145.2506,1,-2.299258,2.729074,113.3502,31.4868,72.88737,4.216747
42.46605,1,-2.662796,2.991354,113.4173,22.74853,74.94841,146.0775,1,-2.308466,2.730795,113.3601,31.77386,74.54753,5.359111
42.58605,1,-2.643856,2.979805,113.442,24.59746,76.99981,146.1238,1,-2.320597,2.731431,113.3807,30.75845,74.81357,6.555103
42.70605,1,-2.671383,2.958186,113.4873,26.77187,81.255,145.3924,1,-2.339029,2.730813,113.4137,29.22693,75.92382,7.986397
42.82605,1,-2.698771,2.965495,113.5357,27.9276,80.84795,145.0224,1,-2.365365,2.730145,113.4632,29.05532,76.48547,8.200257
42.94605,1,-2.731569,2.965405,113.607,27.5736,81.13493,144.2178,1,-2.400313,2.730042,113.5313,29.07131,77.08181,8.406452
43.06605,1,-2.774425,2.9647,113.7027,27.42669,81.88375,144.2553,1,-2.445572,2.729522,113.6207,28.96812,77.89092,8.535598
43.18605,1,-2.828707,2.964036,113.8232,28.05944,83.84351,144.0655,1,-2.501008,2.728788,113.7358,28.66555,78.76147,8.526808
43.30605,1,-2.880445,2.960076,113.9681,31.60015,87.37782,145.6701,1,-2.565241,2.728608,113.8756,28.88765,79.81848,8.506207
43.42605,1,-2.950722,2.959983,114.1396,32.63319,88.21224,145.1941,1,-2.637522,2.729431,114.0385,29.15981,81.65721,8.870556
43.54605,1,-3.024201,2.956846,114.339,32.59719,90.24447,145.1625,1,-2.715454,2.729179,114.2276,29.10596,83.36105,8.991035
43.66605,1,-3.101433,2.958398,114.5616,32.49943,93.83909,146.7634,1,-2.796319,2.729675,114.4411,29.17487,85.18328,9.041138
43.78605,1,-3.179872,2.961045,114.8103,31.87169,97.12115,147.5285,1,-2.879171,2.729651,114.6819,29.1762,87.065,8.954379
43.90605,1,-3.252924,2.962028,115.091,33.36193,98.86637,148.5527,1,-2.962656,2.730205,114.9508,28.99919,89.38819,9.101035
44.02605,1,-3.325477,2.96275,115.3999,35.21273,100.5341,148.642,1,-3.039234,2.722089,115.2551,28.02538,91.35929,9.01697
44.14605,1,-3.391893,2.962903,115.7386,35.39117,102.8514,148.6383,1,-3.110283,2.712296,115.5856,26.99441,92.83921,7.285175
44.26605,1,-3.44961,2.967063,116.1052,34.11929,104.7608,149.5871,1,-3.170562,2.711228,115.9408,26.99835,94.64462,6.36906
44.38605,1,-3.495346,2.970238,116.5046,34.35011,107.7655,149.017,1,-3.21916,2.707976,116.3268,26.66986,96.97507,5.72095
44.50605,1,-3.531715,2.98702,116.9268,26.11177,104.8143,147.6091,1,-3.250544,2.708595,116.7389,25.95163,99.64334,5.652662
44.62605,1,-3.591625,3.00625,117.3896,12.86823,104.4733,142.1779,1,-3.260679,2.710011,117.1776,26.27185,102.7544,5.550089
44.74606,1,-3.608244,3.004681,117.8643,357.0577,95.70115,140.9012,1,-3.242994,2.707934,117.6466,26.89456,105.0406,4.998231
44.86605,1,-3.638089,2.956951,118.3702,357.2376,89.70469,135.9582,1,-3.201956,2.709853,118.1415,28.43377,107.1674,2.600045
44.98605,1,-3.615783,2.838786,118.8634,330.3083,101.4495,144.6331,1,-3.183389,2.798222,118.6919,39.37782,89.46672,341.4572
45.10606,1,-3.421382,2.734753,119.3604,319.9751,70.57513,197.2133,1,-3.189992,2.984847,119.3713,73.55735,56.50758,316.6845
45.22605,1,-3.248568,2.898824,119.8845,308.0508,129.3683,198.5042,1,-3.091207,2.996411,120.0467,0.6481407,95.78561,321.5458
45.34605,1,-2.985519,3.070892,120.5023,4.23447,178.6446,103.1679,1,-2.987224,2.979292,120.694,334.9128,53.93641,336.6119
45.46605,1,-2.725497,3.061908,121.3305,24.29075,134.3129,164.139,1,-2.788081,2.904046,121.1601,62.96649,355.543,283.6075
45.58605,1,-2.672927,2.966506,121.9624,342.2949,98.52847,134.1629,1,-2.433482,2.789436,121.7827,336.0285,44.42844,10.06302
45.70605,1,-2.455909,2.763017,122.5812,335.4198,109.4343,132.6421,1,-2.039206,2.858608,122.3728,35.04649,91.27347,305.194
45.82605,1,-2.120183,2.715203,123.1202,352.9138,129.1308,193.4354,1,-1.928536,3.076157,123.2956,41.14291,121.5829,346.6352
45.94605,1,-1.750596,3.085322,123.7875,349.048,163.8217,106.7725,1,-1.785907,3.011645,124.0893,341.8344,59.79166,338.4433
46.06606,1,-1.529868,3.040037,124.8177,340.7403,166.1319,127.4557,0,0,0,0,0,0,0
46.18605,1,-1.370238,2.862465,125.6349,8.725827,99.76785,152.0931,1,-1.199694,2.827542,125.4702,326.8865,24.84058,12.18735
46.30605,1,-1.164918,2.777529,126.3067,329.9343,99.18971,150.4262,1,-0.8677197,2.854306,126.2432,356.4503,38.69411,312.1871
46.42606,1,-0.9718218,2.74626,127.1593,344.421,96.97961,156.9688,1,-0.642503,2.80633,127.0523,18.16425,53.92097,302.7626
46.54605,1,-0.8669612,2.838656,128.096,328.8806,84.22543,160.2327,1,-0.4728814,2.754954,127.932,20.3663,59.04847,312.83
46.66605,1,-0.8533989,2.894587,129.0496,334.2979,83.13677,143.1832,1,-0.4184252,2.782705,128.8542,21.35833,58.91142,317.0395
46.78564,1,-0.8576396,3.029717,130.0842,2.129149,84.85135,135.4778,1,-0.4406266,2.774664,129.8484,19.87981,51.3246,314.7131
46.90564,1,-0.7432414,2.972935,131.0271,20.24468,130.5878,156.1255,1,-0.588937,2.788426,130.8629,18.47339,40.43415,317.659
47.02564,1,-1.061002,2.642401,131.8732,36.34038,160.7184,189.2105,1,-0.7710207,2.767651,131.8555,0.7300047,27.80278,313.1852
47.14565,1,-1.554995,2.86493,132.8685,35.13084,95.86803,173.9612,1,-0.9423023,2.752628,132.8431,7.846026,31.04408,315.5859
47.26564,1,-1.71779,2.991683,134.0398,12.83854,74.77206,119.9592,1,-1.209975,2.799838,133.8773,9.769286,27.31232,310.3912
47.38564,1,-1.604089,3.045153,135.135,8.408205,101.4118,190.1986,1,-1.512887,2.835547,134.9131,4.190437,22.20086,301.4872
47.50565,1,-1.902466,2.797569,135.8828,15.46719,137.9313,188.3185,1,-1.763556,2.81259,135.9914,0.4515699,21.04098,302.4708
47.62564,1,-2.542566,2.774253,137.1291,5.575538,102.0142,187.226,1,-1.941057,2.762265,137.069,15.01915,27.6935,311.8824
47.74564,1,-2.596523,2.968033,138.4198,11.79754,91.0851,120.8918,1,-2.119348,2.801442,138.1917,17.9157,27.75129,309.6973
47.86565,1,-2.388419,3.071915,139.5608,13.6081,114.5416,159.0882,1,-2.177146,2.800198,139.3413,2.357183,36.71148,309.8739
47.98564,1,-2.387358,2.988587,140.7522,352.5342,97.72339,134.9807,1,-2.037964,2.747387,140.5112,9.459903,62.72209,314.8737
48.10564,1,-2.277417,2.755237,141.8412,324.9023,74.56767,173.0018,1,-1.886488,2.822492,141.7975,60.50202,114.2138,2.733213
48.22564,1,-1.726287,2.751047,142.8559,322.0824,78.59367,240.2741,1,-1.56531,3.038037,143.1418,9.946523,97.56734,293.042
48.34564,1,-1.187827,2.998302,144.0871,336.1501,199.328,117.3115,1,-1.176815,3.047536,144.2769,330.7987,65.16536,343.814
48.46564,1,-0.4238626,3.092797,145.3623,36.36915,141.1694,160.6452,1,-0.5449498,2.8841,145.2227,346.1653,58.20717,12.71737
48.58564,1,0.03548556,2.902875,146.5287,333.5782,108.0688,132.1156,1,0.3414642,2.75022,146.2262,358.6024,59.8184,344.6216
48.7056,1,0.7382346,2.584899,147.3878,326.2701,92.86388,196.7097,1,1.070929,2.753582,147.2234,52.8679,130.7476,315.2457
48.82462,1,1.521727,2.943508,148.3481,302.8814,189.534,133.2653,1,1.784126,3.012618,148.5936,35.43378,104.3458,298.8296
48.94409,1,2.265739,3.106996,149.6494,356.3714,180.943,88.91628,1,2.392563,3.066659,149.7899,340.2827,78.62946,327.1434
49.06409,1,2.993255,3.076744,150.9855,0.6183977,124.86,164.5604,0,0,0,0,0,0,0
49.18408,1,3.47461,2.899989,152.2581,356.6277,103.3893,123.4542,1,3.525511,2.841456,152.1206,330.2194,40.54391,32.20806
49.30408,1,3.889006,2.909723,153.509,328.3447,98.91377,152.0314,1,4.125312,2.808005,153.3282,4.993793,32.92576,324.6486
49.42409,1,4.160096,2.898239,154.8611,330.6439,90.27531,150.9234,1,4.497568,2.819238,154.6461,11.56901,45.64317,313.0834
49.54408,1,4.301314,2.978556,156.2921,334.2425,80.74176,147.9099,1,4.657914,2.801795,156.0554,18.74961,47.47332,317.7739
49.6619,1,4.253107,3.007653,157.7455,354.6053,83.98237,134.1504,1,4.577887,2.800982,157.5188,21.79488,42.08666,317.1165
49.78143,1,4.063223,2.981295,159.1523,23.13081,114.533,141.8458,1,4.2814,2.811745,158.9786,19.37458,32.54555,315.4784
49.90068,1,3.659368,2.847322,160.4743,20.70874,146.0025,183.1433,1,3.814653,2.829865,160.3892,19.95084,23.58926,313.849
50.02007,1,2.860578,2.701969,161.6302,11.77356,121.495,175.7157,1,3.240783,2.794397,161.7432,16.61208,11.02963,308.3976
50.13979,1,2.012828,2.900009,162.9058,8.476479,68.59309,157.6903,1,2.574809,2.780854,163.0545,15.91156,9.059184,319.4384
50.25948,1,1.399131,3.093443,164.4521,23.9208,61.34409,130.711,1,1.752663,2.830534,164.2804,17.37297,2.671446,313.0164
50.37941,1,0.8208125,2.944875,165.6868,358.9622,103.436,174.6937,1,0.8878925,2.87504,165.5173,352.8164,342.8491,295.4288
50.49941,1,-0.1723545,2.753554,166.614,12.16229,106.4331,201.7858,1,0.08364523,2.860315,166.7658,1.974431,344.573,298.8089
50.61942,1,-1.209046,2.946746,167.9408,33.06767,77.57887,193.8024,1,-0.7068036,2.811268,168.073,9.562764,350.0671,303.0264
50.73941,1,-1.900816,3.003091,169.4784,25.52933,74.68405,111.5943,1,-1.463506,2.817127,169.384,14.66043,7.939944,314.6901
50.85905,1,-2.302887,3.066773,170.8605,6.63578,99.10739,178.501,1,-2.091764,2.787772,170.7407,21.28613,25.33388,320.2182
50.97848,1,-2.718559,2.914634,172.223,33.46893,127.3183,171.47,1,-2.556464,2.785244,172.09,23.11635,35.07308,322.3819
51.09674,1,-3.084407,2.837327,173.6015,21.91047,141.4963,164.825,1,-2.842084,2.762792,173.4691,20.71544,44.94751,325.0763
51.21539,1,-3.230715,2.887323,174.9839,25.31651,137.9672,164.3241,1,-3.000141,2.770888,174.8262,24.24004,55.12424,322.0464
51.33469,1,-3.205862,3.001216,176.3096,23.184,110.1031,152.7352,1,-2.992278,2.770486,176.1063,24.75045,60.43181,321.599
51.45335,1,-3.115078,3.030092,177.5103,3.357109,99.9994,129.1906,1,-2.85248,2.7719,177.2553,26.42162,69.54992,325.5167
51.57186,1,-3.023128,2.976696,178.5495,345.1229,75.82032,148.3339,1,-2.68643,2.807814,178.357,49.96204,122.3199,11.48155
51.69003,1,-2.869684,2.731195,179.3016,3.069484,96.84034,178.8407,1,-2.464081,3.022099,179.3712,29.76107,74.47521,293.5448
51.80775,1,-2.344541,2.972367,179.9464,337.8834,144.1187,143.2736,1,-2.280856,3.056787,180.2054,337.8581,79.49307,315.7156
51.92387,1,-1.999761,3.135846,180.7087,17.40799,164.3821,97.6778,1,-2.12972,3.014552,180.8585,338.0571,59.85955,3.315291
52.03983,1,-1.779935,3.067265,181.4676,8.203296,119.7519,171.6085,0,0,0,0,0,0,0
52.15533,1,-1.677826,2.924818,182.0425,353.8815,104.6213,130.8917,1,-1.515708,2.955239,181.9863,53.43945,74.63883,352.2114
52.27139,1,-1.517741,2.775305,182.5284,341.6143,113.9857,134.4946,1,-1.176464,2.841496,182.3475,334.6314,55.68232,318.3877
52.38755,1,-1.26688,2.761314,182.944,320.3681,92.14713,171.0963,1,-0.930725,2.882609,182.814,6.061841,68.4752,298.6983
52.50523,1,-0.9844242,2.772728,183.3368,309.1587,2.258277,279.3108,1,-0.7381231,2.870993,183.2712,14.97749,79.74452,298.7649
52.62257,1,-0.7864631,2.802011,183.745,316.4085,355.7271,311.152,1,-0.6331856,2.855151,183.7171,48.83198,138.7009,13.45214
52.73882,1,-0.6671211,2.789889,184.1783,310.3217,10.19644,307.7767,1,-0.5105633,2.888221,184.2163,50.08941,109.4823,335.1179
52.85371,1,-0.5969428,2.772304,184.5803,326.3114,341.3997,318.7343,1,-0.3232737,2.938226,184.6185,17.68872,84.36749,312.1896
52.96905,1,-0.482323,2.767257,184.9467,323.2371,320.3195,319.0634,1,-0.193177,2.954598,185.0132,18.22982,77.60864,316.123
53.08279,1,-0.3592956,2.782803,185.3518,317.4458,329.14,314.7113,1,-0.08261174,2.931251,185.4153,10.63975,81.3784,317.7101
