TimeSinceStart,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ
43.90605,-3.111783,3.197166,114.705,353.7272,355.6793,356.4797
44.02605,-3.202859,3.195521,115.0079,354.3783,356.2247,355.8993
44.14605,-3.287953,3.195596,115.3422,354.3653,357.5001,355.5585
44.26605,-3.364127,3.195691,115.7036,354.3702,358.6184,355.2974
44.38605,-3.428566,3.196412,116.0944,354.0176,359.5899,355.2902
44.50605,-3.474121,3.198341,116.518,353.6926,1.380477,355.4078
44.62605,-3.503608,3.200093,116.9705,353.2891,1.319609,355.2283
44.74606,-3.506801,3.19933,117.45,353.3596,2.518037,355.1641
44.86605,-3.481585,3.199476,117.9585,352.855,4.032813,355.3708
44.98605,-3.423862,3.198812,118.496,352.8487,5.947315,355.2785
45.10606,-3.32577,3.19696,119.0622,352.9629,7.629054,355.0838
45.22605,-3.188468,3.196531,119.6602,353.4259,9.681656,353.8516
45.34605,-3.01948,3.19988,120.2744,354.7191,13.47877,353.6649
45.46605,-2.82639,3.198396,120.9014,354.8157,13.90701,355.4158
45.58605,-2.598551,3.194923,121.5379,354.9307,15.05415,354.1491
45.70605,-2.34985,3.19722,122.2034,354.1869,13.88132,354.7032
45.82605,-2.076149,3.202568,122.9183,352.7645,13.54037,353.5993
45.94605,-1.810207,3.204827,123.6619,353.2552,12.30326,352.9235
46.06606,-1.547743,3.198064,124.4173,353.8406,12.55539,351.4822
46.18605,-1.296687,3.200733,125.1959,353.1317,10.70882,352.364
46.30605,-1.066656,3.201785,126.007,352.1302,6.859785,352.6614
46.42606,-0.8808481,3.205792,126.8619,350.6158,3.200931,353.1913
46.54605,-0.7465693,3.210847,127.7655,348.6649,0.3847908,352.2056
46.66605,-0.6784705,3.209922,128.7074,348.035,0.7959765,352.3061
46.78564,-0.6922515,3.212733,129.6792,349.218,359.2619,352.1416
46.90564,-0.77051,3.208742,130.6725,350.3984,358.3419,352.351
47.02564,-0.9058799,3.198399,131.6667,353.3232,357.0157,351.5402
47.14565,-1.103251,3.20639,132.6666,351.8219,356.1641,351.1515
47.26564,-1.345641,3.209632,133.6978,351.6573,359.3098,352.0728
47.38564,-1.603552,3.214645,134.7493,350.4171,0.03678233,351.2357
47.50565,-1.850056,3.20311,135.8222,353.4453,359.7589,352.7127
47.62564,-2.071619,3.20409,136.9133,354.5668,0.9233279,352.0015
47.74564,-2.245595,3.207843,138.0436,353.1005,4.795424,351.6591
47.86565,-2.312113,3.215145,139.2043,351.5953,4.02632,352.7888
47.98564,-2.247637,3.212784,140.3795,352.7809,8.616123,352.116
48.10564,-2.039151,3.204757,141.5637,353.2127,12.87435,350.5905
48.22564,-1.684452,3.196227,142.7376,354.9756,16.66737,350.5667
48.34564,-1.202557,3.205962,143.8731,353.6783,23.69799,352.1844
48.46564,-0.6085359,3.20876,144.9839,354.0062,25.17886,354.8252
48.58564,0.06721942,3.202966,146.0732,352.5737,25.74501,355.5368
48.7056,0.7829901,3.200347,147.1656,353.006,26.10102,354.9303
48.82462,1.511775,3.204524,148.276,352.7314,24.3962,355.6785
48.94409,2.232213,3.208286,149.4132,353.0803,22.78968,355.7335
49.06409,2.895777,3.206113,150.5984,353.619,20.31217,355.3825
49.18408,3.476307,3.199451,151.8409,353.4778,15.6176,355.8467
49.30408,3.939698,3.202084,153.1438,353.7888,7.55548,357.4049
49.42409,4.257195,3.200983,154.5097,353.8713,2.654337,356.4165
49.54408,4.398098,3.203447,155.9202,353.0166,357.15,356.3257
49.6619,4.351103,3.204262,157.3476,353.1325,352.1064,355.1416
49.78143,4.12181,3.206417,158.7711,352.7936,348.6671,354.0752
49.90068,3.725251,3.2066,160.1677,353.4734,342.6677,354.2771
50.02007,3.172047,3.201581,161.5251,354.4538,341.1794,353.4758
50.13979,2.495819,3.20282,162.8335,354.6061,338.4672,353.4251
50.25948,1.722094,3.213321,164.1024,352.7793,338.1198,352.6798
50.37941,0.9159968,3.212264,165.3659,352.964,336.4743,352.7408
50.49941,0.08431827,3.203696,166.6176,354.9265,338.8866,352.2541
50.61942,-0.7294941,3.207492,167.8803,354.1887,338.7141,352.5337
50.73941,-1.492611,3.208559,169.1801,352.7643,344.3113,352.9535
50.85905,-2.136711,3.212086,170.5179,351.3666,347.9697,353.0614
50.97848,-2.632374,3.211665,171.8772,351.0726,353.3345,352.8124
51.09674,-2.97608,3.208794,173.2442,351.0739,359.6045,352.2148
51.21539,-3.166883,3.209815,174.6076,350.1719,4.745766,352.5014
51.33469,-3.185843,3.211718,175.916,350.1027,9.08138,353.7402
51.45335,-3.066109,3.212217,177.0949,350.4947,11.23724,354.9088
51.57186,-2.849853,3.209663,178.1333,350.8222,13.03361,354.79
51.69003,-2.598535,3.200322,179.0177,352.8177,15.32235,352.4653
51.80775,-2.347704,3.208169,179.767,352.6058,17.00002,353.0102
51.92387,-2.097013,3.208512,180.4534,352.6899,16.87231,353.6098
52.03983,-1.849271,3.203777,181.0741,353.4591,15.16363,354.728
52.15533,-1.607514,3.200566,181.6394,353.4618,14.28665,354.5852
52.27139,-1.387406,3.200564,182.1608,353.6074,13.50847,353.1744
52.38755,-1.18535,3.199411,182.6497,353.3814,12.25971,353.4505
52.50523,-0.9986477,3.198041,183.1045,353.2546,11.86929,353.0983
52.62257,-0.8283437,3.198879,183.5317,353.3911,10.8125,353.098
52.73882,-0.6713943,3.199624,183.9332,353.0876,10.07388,352.438
52.85371,-0.5338173,3.198363,184.3098,353.8535,9.706567,352.023
52.96905,-0.4086601,3.195033,184.6965,354.5874,8.509241,352.1136
53.08279,-0.2826055,3.193362,185.0976,355.551,7.042278,351.7967
53.19928,-0.1615933,3.196653,185.5194,354.6259,5.527049,351.6977
53.31475,-0.04984629,3.195843,185.9646,354.7383,4.012064,351.7983
53.42963,0.0526232,3.194909,186.4236,354.9972,2.274946,351.5183
53.54475,0.1477125,3.194984,186.8937,355.0594,1.3083,351.5384
53.65899,0.2326444,3.197689,187.3789,354.1424,0.9684163,350.9497
53.77448,0.302599,3.198874,187.8804,353.8713,0.9122432,351.4575
53.88688,0.362554,3.200784,188.3976,353.0034,1.867508,351.6605
54.00101,0.4065468,3.201202,188.9278,352.8045,2.070564,352.8976
54.11426,0.4361507,3.19897,189.4752,353.9957,1.738384,353.0548
54.22878,0.4525542,3.197368,190.0394,354.4362,0.7868768,352.8016
54.34472,0.4550445,3.19898,190.6225,354.0795,0.3998074,352.3517
54.46092,0.438275,3.200457,191.2232,353.9737,359.7422,352.5035
54.57767,0.4087123,3.202588,191.8443,353.42,359.28,352.6004
54.69414,0.3692629,3.20158,192.4848,353.4632,358.4953,352.1532
54.81039,0.3174999,3.203005,193.1391,353.1672,359.0874,352.4398
54.92844,0.2560503,3.203248,193.8038,353.0697,358.6877,352.5118
55.04596,0.1931098,3.204988,194.4775,352.0323,358.7151,352.2532
55.16304,0.1273909,3.204622,195.1629,352.0265,358.7362,352.6408
55.27891,0.06348228,3.207682,195.86,350.5336,358.7635,352.5721
55.39555,0.002895553,3.208201,196.5759,350.1241,359.463,352.4586
55.50984,-0.05368865,3.20451,197.3068,352.2726,359.6768,352.6141
55.62571,-0.1029961,3.202225,198.0546,353.5492,359.9693,352.336
55.74217,-0.1451129,3.199639,198.8151,354.7186,0.03886967,352.2449
55.85789,-0.1806625,3.196322,199.5903,356.8216,358.6172,352.446
55.97501,-0.1984445,3.200274,200.384,354.9604,0.3506452,352.9784
56.09121,-0.198811,3.200676,201.1944,354.3623,5.428609,353.5075
56.20538,-0.1996776,3.201253,202.0191,354.2975,2.597713,352.2184
56.31805,-0.1802471,3.19656,202.8565,356.525,6.509047,352.7876
56.43166,-0.1696399,3.197903,203.7094,354.9456,1.122258,351.625
56.546,-0.1442308,3.196391,204.5757,355.095,1.943579,352.8318
56.6581,-0.1115372,3.197175,205.4547,354.7702,2.667805,352.6568
56.77198,-0.07767399,3.196775,206.3484,355.0662,1.587474,352.7087
56.88545,-0.02969333,3.20686,207.2562,351.5923,6.576685,352.8898
57.00041,0.01103603,3.211444,208.1774,347.3313,10.95367,352.7281
57.11179,0.04394514,3.203099,209.1216,351.8332,11.61646,353.2115
57.22096,0.07202559,3.183956,210.0873,1.445594,12.3303,354.1255
57.33175,0.09620641,3.191517,211.0653,358.4043,15.76565,354.553
57.44447,0.1024613,3.193757,212.056,356.1564,13.29672,353.4636
57.55269,0.1035521,3.182062,213.0705,2.244299,9.145445,354.3102
57.66228,0.1062748,3.194732,214.0913,355.6705,10.28571,354.7092
57.77233,0.09820508,3.188395,215.129,359.4293,8.489323,354.5231
57.88232,0.07916075,3.195981,216.179,355.9908,2.452523,353.7521
57.99495,0.06100321,3.203039,217.2376,353.4388,358.04,354.0805
58.10522,0.04664036,3.201492,218.3025,353.6063,356.5556,354.3417
58.21521,0.03532022,3.195575,219.3852,356.0872,357.4758,354.6525
58.32722,0.02951875,3.206589,220.4805,349.5717,358.8883,351.9203
58.43777,0.02472013,3.206966,221.597,348.4613,359.1883,352.7422
58.54654,0.01616757,3.205119,222.7351,349.3312,356.7513,353.3339
58.65668,0.01019536,3.206916,223.8889,348.7036,356.6349,353.2617
58.76753,0.004700217,3.209095,225.0645,348.2552,357.2347,353.306
58.87715,0.002765998,3.204681,226.2567,349.5126,357.2631,352.407
58.98643,-0.0004445314,3.203981,227.4632,350.618,357.563,352.844
59.09652,-0.005195796,3.204058,228.6846,350.5876,355.7856,353.2762
59.20657,-0.0137146,3.203838,229.9235,350.9528,353.1504,353.3532
59.31635,-0.01547291,3.207075,231.1768,349.5271,353.3243,353.2128
59.4258,-0.01615493,3.206245,232.4412,349.7643,354.4623,353.2969
59.53477,-0.01450478,3.205579,233.7176,349.8728,355.4408,353.2448
59.64354,-0.01218683,3.20528,235.0082,350.018,356.2035,353.0333
59.75352,-0.0115441,3.204566,236.3119,350.0267,356.2455,352.8722
59.86403,-0.01256184,3.207436,237.6308,348.5893,356.1527,352.6743
59.97431,-0.01703432,3.214958,238.9606,345.1563,355.9609,352.7628
60.08015,-0.0230631,3.213698,240.2977,345.8099,355.6254,353.1224
60.18464,-0.02953374,3.210961,241.6382,347.213,356.0975,352.9132
60.29091,-0.03452979,3.210589,242.9747,347.0646,355.5509,353.6628
60.39762,-0.03753064,3.211325,244.2834,347.0232,357.0852,352.3177
60.50349,-0.04441927,3.211297,245.5556,346.4328,357.4637,352.3197
60.60499,-0.05092971,3.211699,246.7919,346.2854,357.6497,352.3459
60.70597,-0.05419173,3.213392,247.989,346.2478,358.0115,352.3885
60.80716,-0.05402756,3.213148,249.1469,345.977,358.4384,352.6094
60.90779,-0.05268212,3.212286,250.2398,346.9123,359.2313,352.6752
61.00826,-0.05059261,3.209651,251.2612,348.1456,358.9839,352.8131
61.10851,-0.04553286,3.210686,252.2081,348.8425,359.1248,353.0768
61.22227,-0.03922881,3.211832,253.2117,348.8526,358.4738,353.3941
61.33636,-0.0333937,3.210225,254.1117,349.2912,356.3401,353.264
61.45066,-0.02706284,3.209661,254.9541,348.9685,354.482,352.981
61.56679,-0.02887568,3.212735,255.7465,347.426,348.7639,352.7493
61.68356,-0.03432598,3.212779,256.4918,347.2926,341.4912,352.6278
61.78449,-0.03556393,3.214296,257.0927,346.922,337.022,352.4725
61.88629,-0.02587951,3.209835,257.6626,348.6,339.4161,353.0503
61.98844,-0.003890868,3.203425,258.2197,350.9501,349.8025,354.0417
62.0896,0.01385043,3.197749,258.7815,353.7155,354.1496,354.2873
62.20486,0.03560015,3.192424,259.447,356.3825,357.2025,354.7962
62.31954,0.05754124,3.190583,260.1193,357.2154,359.6568,354.3539
62.43602,0.07757552,3.191567,260.7944,356.0019,1.120656,354.4025
62.54993,0.09453106,3.192997,261.4797,355.3905,1.600647,354.0445
62.66548,0.1085126,3.19401,262.1748,354.737,0.3786837,353.7502
62.77976,0.1181225,3.195661,262.8795,354.0507,357.396,353.8466
62.89314,0.1051542,3.201211,263.5894,351.2469,339.3171,352.5246
63.00749,0.1024741,3.204037,264.306,349.3781,325.719,352.2378
63.1085,0.1126906,3.205174,264.9345,349.0788,322.1071,352.4375
63.20927,0.1262638,3.205897,265.5754,348.3628,319.8436,352.7198
63.31066,0.1436472,3.205614,266.2278,348.4653,318.0928,352.2901
63.42657,0.1706148,3.205085,267.0044,348.8865,319.5571,351.7616
63.54243,0.2186934,3.203973,267.8038,349.6461,335.0034,352.1429
63.6591,0.2656741,3.204133,268.6075,349.4839,347.2629,352.4546
63.77172,0.3060886,3.204068,269.4197,349.4887,352.3251,352.8782
63.88201,0.3450839,3.203688,270.2413,349.3127,355.2586,352.7134
63.99229,0.3813731,3.203364,271.0732,349.4423,356.8027,352.5324
64.10142,0.4166483,3.203362,271.9149,349.4865,357.1564,352.2688
64.20974,0.4506129,3.203878,272.7653,349.3231,356.4577,352.2401
64.31784,0.4873345,3.203369,273.6243,349.4713,356.3646,351.9877
64.42757,0.5260933,3.204006,274.4889,349.1671,356.5859,351.9564
64.53654,0.5670277,3.204537,275.3587,348.8647,357.1287,351.83
64.64429,0.6088548,3.205224,276.2341,348.5672,357.5713,351.611
64.75317,0.6507636,3.20583,277.1168,348.381,358.0901,351.7822
64.86137,0.6929786,3.207016,278.0078,348.1647,358.5418,352.3208
64.96916,0.7334915,3.210893,278.9056,347.0678,359.8606,353.2526
65.0757,0.7581699,3.210526,279.7683,348.0511,353.2704,354.5003
65.18199,0.7730584,3.211599,280.5713,346.4436,340.8614,355.5002
65.28583,0.7962911,3.210219,281.3289,346.599,334.3914,355.1386
65.39427,0.8297348,3.211489,282.0442,347.1085,336.9615,355.0566
65.50177,0.8748563,3.211833,282.7113,346.7158,347.0461,355.1632
65.60501,0.9165797,3.208127,283.3243,348.0911,354.7189,355.0709
65.70979,0.953315,3.213528,283.8904,345.9998,359.3365,355.5602
65.81425,0.9857457,3.214288,284.3888,345.1013,3.513631,355.364
65.92181,1.008358,3.213786,284.7876,345.3468,6.146776,354.9438
66.03008,1.017872,3.21452,285.0854,345.0239,4.800597,355.218
66.13636,1.01251,3.21525,285.2819,344.1306,356.5962,356.0828
66.24126,0.9995635,3.213953,285.3769,344.5716,346.7725,355.8257
66.34204,0.9881285,3.214907,285.4143,343.7125,340.425,355.6468
66.4442,0.9774418,3.214005,285.4183,344.468,336.0298,355.8496
66.5466,0.9644637,3.212555,285.4353,345.0785,328.6281,355.9033
66.65462,0.958489,3.211358,285.472,345.5654,323.1755,355.3273
66.76783,0.9598388,3.210052,285.5314,345.8978,322.5034,354.373
66.88128,0.9768285,3.208973,285.6218,346.7044,331.443,353.3768
66.99214,0.9971,3.207619,285.7295,347.7833,340.6603,353.201
67.09646,1.015795,3.205503,285.8521,348.7169,347.0144,353.2447
67.1985,1.033153,3.203697,285.9879,349.8715,351.8225,352.7214
67.3029,1.046739,3.202442,286.1389,350.1947,354.6199,352.8352
67.40877,1.06015,3.200968,286.3093,350.7316,357.0322,352.5867
67.51609,1.072465,3.199734,286.5059,351.1459,358.7475,352.2175
67.62421,1.083389,3.198285,286.7296,351.7859,359.6731,352.2617
67.73348,1.09195,3.196696,286.9789,352.2503,359.1301,352.2171
67.84287,1.097615,3.195233,287.2533,352.5099,357.5056,352.4015
67.95428,1.104732,3.19444,287.5503,352.8683,356.3932,352.2242
68.06602,1.113917,3.195214,287.8681,352.3284,356.0761,351.9309
68.17413,1.126504,3.195434,288.2073,352.197,356.9322,352.2872
68.2836,1.140937,3.195333,288.57,352.485,357.4012,351.7315
68.39471,1.161473,3.192276,288.9592,353.9793,0.7411118,351.2413
68.50644,1.191333,3.183743,289.3766,358.6629,8.528482,351.0791
68.62109,1.226544,3.174391,289.8171,3.285505,21.83595,355.1043
68.72643,1.252864,3.169869,290.2187,6.014261,32.52951,0.24609
68.83164,1.272074,3.169121,290.6495,5.928886,39.51533,3.083401
68.93261,1.284897,3.169299,291.107,6.053525,38.99232,1.493531
69.03317,1.289029,3.174458,291.5869,3.658572,36.33341,1.127204
69.13358,1.274267,3.183554,292.0973,359.9721,17.83451,356.3453
69.23434,1.251958,3.192867,292.6214,354.8693,356.8392,352.2892
69.3485,1.247116,3.196672,293.2557,353.1412,349.2433,353.1513
69.45895,1.249205,3.199701,293.922,352.0074,345.6953,353.3305
69.56503,1.2542,3.199489,294.6221,351.8055,343.0501,353.1711
69.66971,1.261224,3.199205,295.3594,352.1337,341.4637,353.0717
69.77424,1.274195,3.197737,296.1289,352.391,344.2446,353.2959
69.87758,1.281979,3.200738,296.9214,351.9116,345.4862,353.4488
69.98199,1.269338,3.204681,297.7275,350.4632,340.9407,352.9659
70.08576,1.239129,3.202705,298.5184,350.7853,332.8654,352.4261
70.18742,1.213194,3.201248,299.2567,351.7143,331.0979,352.6642
70.29171,1.179905,3.2018,299.938,351.5778,329.1689,353.2926
70.3933,1.141491,3.206368,300.5772,349.4692,328.876,355.1715
70.49779,1.10358,3.207735,301.1766,348.4539,331.9117,356.5849
70.59933,1.054427,3.210006,301.7238,348.3836,331.5386,354.3375
70.70226,0.9943634,3.206367,302.2194,349.6071,330.3526,353.0755
70.80652,0.9172696,3.206128,302.677,349.1028,324.0085,352.29
70.91227,0.8320807,3.207497,303.1373,348.8279,320.0881,352.8117
71.02833,0.7303662,3.208674,303.6002,348.6129,314.7072,352.0782
71.13271,0.6236531,3.205828,304.0094,348.9034,311.5027,351.452
71.23605,0.4984628,3.202229,304.423,350.1133,308.4773,351.4
71.33967,0.3594233,3.199225,304.8444,351.3793,307.3937,349.9992
71.44479,0.1994146,3.199162,305.274,351.8643,308.5815,350.3346
71.55238,0.01659529,3.197419,305.7091,352.9919,311.6097,350.1878
71.6603,-0.1987384,3.198319,306.1425,352.7698,311.6765,349.7752
71.76978,-0.4470055,3.197961,306.5723,352.5312,310.2921,349.5208
71.88008,-0.731939,3.198483,306.9926,352.4731,303.6693,348.8151
71.99154,-1.048796,3.200894,307.4087,351.2145,299.0543,348.655
72.10441,-1.401988,3.201125,307.8166,351.3081,293.6508,348.9821
72.22033,-1.790117,3.199207,308.2182,351.4627,288.9426,349.9594
72.33875,-2.213871,3.198402,308.6157,351.9917,287.0401,349.556
72.45721,-2.678529,3.197529,309.0054,352.714,286.8553,349.0727
72.57619,-3.179632,3.195113,309.3789,353.2841,287.4822,348.8724
72.69603,-3.717845,3.193247,309.7299,354.0556,288.5931,348.9537
72.81545,-4.293781,3.192605,310.0548,354.4572,288.3931,348.7885
72.93478,-4.904568,3.196052,310.3603,353.1521,286.7708,348.79
73.0546,-5.556273,3.196095,310.6479,353.5154,286.3837,348.6059
73.17385,-6.245513,3.197359,310.9096,352.6185,284.2395,348.6454
73.29385,-6.97649,3.195183,311.1495,352.9926,282.6823,348.6127
73.41385,-7.74609,3.194963,311.3676,353.4784,279.5185,349.7178
73.53385,-8.556792,3.195207,311.5697,353.1619,277.3822,350.1148
73.65385,-9.413583,3.193418,311.7597,353.9199,275.664,350.7173
73.77385,-10.31616,3.194942,311.9385,354.0783,274.9193,350.749
73.89385,-11.2592,3.195897,312.1117,353.9427,274.4367,350.7637
74.01385,-12.2409,3.195194,312.2852,354.0343,274.493,349.8779
74.13385,-13.25989,3.195864,312.4573,353.7858,275.6807,349.3185
74.25385,-14.31888,3.197204,312.6387,353.3036,276.4562,349.4103
74.37386,-15.42088,3.19825,312.8382,352.9122,276.4191,349.4738
74.49385,-16.5708,3.199726,313.06,352.2484,276.1394,349.621
74.61385,-17.76634,3.203758,313.3032,351.2597,275.1695,349.5431
74.73386,-19.00598,3.203835,313.5707,351.0411,274.6779,350.2072
74.85385,-20.29142,3.204655,313.8647,351.2264,275.1061,350.4905
74.97385,-21.61831,3.202302,314.1778,350.9797,275.0164,350.2509
75.09385,-22.99555,3.200896,314.4962,350.9868,274.3144,350.1055
75.21385,-24.42806,3.201891,314.8105,350.7289,273.2365,350.4569
75.33385,-25.91862,3.201446,315.0989,350.9667,271.8293,350.9249
75.45385,-27.46603,3.199622,315.3532,352.0607,270.443,351.0335
75.57385,-29.07263,3.198453,315.554,352.5809,269.3545,351.0496
75.69386,-30.7357,3.196768,315.6949,352.9141,269.1403,351.1771
75.81385,-32.45506,3.19613,315.7697,353.4542,268.5928,350.8409
75.93385,-34.22753,3.195053,315.7786,354.0244,268.5893,350.8803
76.05386,-36.05271,3.196071,315.7285,353.8733,268.0887,350.7033
76.17385,-37.92942,3.197633,315.632,353.6162,268.2607,350.4809
76.29385,-39.86141,3.198306,315.5094,353.455,268.6469,349.8958
76.41385,-41.84705,3.197174,315.39,353.8148,269.764,349.5631
76.53385,-43.88544,3.196849,315.2964,353.6013,270.6205,349.3249
76.65385,-45.9854,3.198353,315.2563,352.5771,272.0256,349.2302
76.77385,-48.15074,3.199418,315.2781,352.1401,272.3714,349.2687
76.89385,-50.37801,3.199539,315.373,352.1693,272.6453,349.7563
77.01385,-52.66524,3.200057,315.5461,351.9467,273.6896,349.5571
77.13385,-55.01134,3.200799,315.787,352.627,274.4355,350.5381
77.25385,-57.41508,3.201794,316.1059,351.934,274.9536,350.7789
77.37386,-59.87286,3.198611,316.494,352.3931,275.0634,350.4729
77.49385,-62.38798,3.199418,316.9337,352.1635,274.8073,350.2713
77.61366,-64.96416,3.198725,317.4141,352.4091,274.9716,350.3356
77.73364,-67.60775,3.198894,317.8688,352.5798,272.4768,350.7173
77.8532,-70.3238,3.200156,318.2722,351.8154,270.6265,351.158
77.97321,-73.11579,3.201383,318.6159,351.3379,270.045,351.1332
78.09321,-75.98438,3.202437,318.8832,351.2381,268.282,351.8436
78.2132,-78.92804,3.200666,319.0082,351.5654,266.3124,352.1674
78.33319,-81.93583,3.201132,318.9745,351.1762,265.6481,351.2634
78.45319,-85.00624,3.202148,318.8093,350.4572,266.8405,351.106
78.5732,-88.13476,3.202284,318.5115,350.528,266.7709,350.7722
78.69319,-91.31425,3.201875,318.0949,350.7436,265.7681,350.7702
78.81319,-94.54549,3.200411,317.5803,351.1969,266.3985,350.408
78.93315,-97.84394,3.200024,317.0429,351.5363,267.2672,350.7205
79.05315,-101.2128,3.202008,316.5125,351.3539,267.7987,350.9612
79.17238,-104.6627,3.199096,316.066,352.3415,269.3723,350.7161
79.29152,-108.1931,3.199098,315.7422,352.5591,271.8627,350.3057
79.40901,-111.7835,3.198326,315.6418,352.3582,274.9298,350.0462
79.52514,-115.3727,3.203447,315.7737,350.9432,274.7037,350.7672
79.64002,-118.9445,3.204389,316.1595,350.1774,275.3413,351.359
79.75227,-122.4798,3.202567,316.7867,350.5594,277.3698,351.4246
79.8638,-125.9796,3.202817,317.5919,350.0193,279.1682,351.2774
79.97456,-129.4477,3.203759,318.5387,350.1817,278.6689,351.9106
80.08093,-132.9251,3.201596,319.4671,351.103,277.0879,351.7193
80.1869,-136.4158,3.201895,320.3372,350.91,276.0983,351.7596
80.29297,-139.9348,3.202443,321.0903,350.4591,273.8964,350.9896
80.39651,-143.4846,3.201651,321.6833,350.4179,271.4866,351.222
80.50105,-147.0563,3.200913,322.1223,350.7513,269.9025,351.0298
80.60503,-150.6448,3.198745,322.4063,351.8888,269.0576,351.1856
80.70976,-154.2448,3.194994,322.5399,353.8728,269.6799,351.4102
80.81384,-157.8477,3.189351,322.5419,356.7187,270.9937,352.1299
80.9198,-161.4484,3.185032,322.4114,359.3373,271.8761,352.906
81.02768,-165.0438,3.181782,322.1948,1.106521,272.0305,353.5679
81.13621,-168.6342,3.181961,321.91,0.4940841,271.1656,353.6568
81.24333,-172.2196,3.186511,321.586,358.6629,269.8483,353.3862
81.35052,-175.8041,3.184697,321.2512,359.6539,269.6612,353.3896
81.45937,-179.3873,3.183143,320.9193,0.2046022,269.5041,352.8117
81.56828,-182.974,3.183163,320.6164,0.303611,270.3206,352.9635
81.67518,-186.5639,3.183212,320.34,0.3521753,269.9964,352.9034
81.77692,-190.156,3.182462,320.0944,0.7447884,269.4727,352.913
81.88615,-193.75,3.182692,319.882,0.6918785,269.4268,352.5373
81.99349,-197.346,3.181887,319.7181,0.9166227,269.936,352.4411
82.09914,-200.9437,3.182037,319.6069,0.9337779,270.3664,352.3805
82.20468,-204.5424,3.182502,319.5433,0.7764564,270.2805,352.5708
82.30738,-208.1418,3.183097,319.5179,0.5795764,270.4305,352.5936
82.41103,-211.7413,3.183745,319.5243,0.4512266,270.3046,352.8511
82.51288,-215.3408,3.182458,319.5481,0.8025551,270.2657,352.5527
82.61574,-218.9406,3.181766,319.5852,1.171259,270.1302,352.68
82.71809,-222.5406,3.179762,319.6135,1.737159,269.5273,352.4195
82.82088,-226.1406,3.179605,319.6295,1.781421,268.892,352.5011
82.92284,-229.7409,3.178985,319.6248,1.91181,268.1463,352.1534
83.02378,-233.341,3.17883,319.593,1.898315,267.6935,352.0675
83.12608,-236.9417,3.18029,319.5309,1.611229,267.5046,352.3259
83.22878,-240.5418,3.180791,319.4301,1.47096,266.6837,352.7416
83.33116,-244.1402,3.180669,319.2935,1.594033,266.0981,352.7825
83.43282,-247.7363,3.181405,319.1277,1.341508,266.3805,352.4447
83.53481,-251.3304,3.182088,318.9323,0.9839279,266.6315,352.6069
83.63602,-254.9223,3.181804,318.7123,0.7221742,266.5815,352.5339
83.73814,-258.4872,3.182438,318.4743,0.6269838,266.7565,352.3513
83.83959,-262.0143,3.182007,318.2248,0.6989365,267.1572,352.4055
83.94159,-265.5068,3.182429,317.9861,0.2891539,267.7206,352.119
84.04411,-268.9647,3.182209,317.7567,0.4055275,268.2224,351.9997
84.14765,-272.3882,3.181645,317.5487,0.7145045,268.6252,351.953
84.24984,-275.7526,3.181412,317.3695,0.6338907,269.099,351.8413
84.35226,-279.041,3.180405,317.2299,0.671105,269.6099,351.6343
84.45502,-282.2412,3.181366,317.1373,0.3548332,270.2689,351.4802
84.55897,-285.329,3.182647,317.0882,359.5772,270.8448,351.4835
84.6624,-288.3015,3.184159,317.0779,358.7223,271.2774,351.6334
84.77859,-291.5623,3.184815,317.1062,358.4447,271.4984,351.6614
84.89251,-294.5884,3.184817,317.1629,358.5331,271.6815,351.7235
85.00508,-297.3753,3.185221,317.2392,358.4998,271.9498,351.9147
85.11716,-299.9229,3.184555,317.3218,358.6383,271.9911,351.9169
85.22663,-302.2116,3.184731,317.406,358.5374,272.0998,352.0182
85.33411,-304.2431,3.185146,317.4839,358.2559,272.0765,351.9836
85.44152,-306.0118,3.185204,317.5508,358.3339,271.7244,352.0681
85.54913,-307.5035,3.185678,317.6079,358.0846,271.5055,352.1276
85.65448,-308.7122,3.185695,317.6519,358.0093,271.2589,352.1983
85.76173,-309.6309,3.186247,317.6836,357.8428,271.1164,352.0608
85.86768,-310.2621,3.187202,317.7035,357.2804,270.9606,351.8942
85.97353,-310.6158,3.194465,317.7135,354.2319,270.7914,351.9839
86.0795,-310.6982,3.202333,317.7095,349.793,269.1696,352.8011
86.18421,-310.6971,3.210475,317.6939,345.7088,261.7832,353.1378
86.28668,-310.6945,3.222275,317.6769,339.1241,255.3024,354.7353
86.39965,-310.6903,3.228578,317.6688,334.8628,254.2613,358.1678
86.50935,-310.6945,3.231384,317.6744,334.4426,258.4471,357.3804
86.61944,-310.7076,3.227762,317.7012,336.9515,272.5862,352.1549
86.73105,-310.7153,3.219662,317.7339,340.521,288.9684,349.2436
86.84172,-310.7211,3.206183,317.7628,347.1373,300.8554,349.0438
86.95259,-310.7245,3.195775,317.7889,350.7963,308.6379,350.9722
87.06647,-310.7336,3.194796,317.7976,353.4672,311.3521,350.4856
87.16927,-310.7596,3.194931,317.7747,353.1603,294.8665,351.0303
87.27273,-310.7669,3.193984,317.7404,354.4535,278.5831,352.5561
87.38253,-310.7614,3.197221,317.7116,352.8306,270.556,353.8332
87.48869,-310.755,3.199615,317.6949,351.7628,267.5883,355.006
87.59191,-310.7489,3.199078,317.6846,353.2554,267.6631,355.0904
